time,open,high,low,close,MagicTrend,BB Upper,BB Basis,BB Lower
1771296000,6829.7,6831.2,6829.7,6830.2,6830.148765192408,6833.074373474967,6830.980000000015,6828.885626525063
1771296060,6830.3,6831.4,6830.2,6830.4,6830.148765192408,6832.990794767777,6831.040000000015,6829.089205232254
1771296120,6830.1,6831.4,6829.9,6831.4,6830.148765192408,6832.928788186048,6831.145000000014,6829.36121181398
1771296180,6831.7,6831.9,6831.1,6831.9,6830.148765192408,6832.93723074065,6831.255000000015,6829.572769259379
1771296240,6832.2,6833.7,6831.9,6831.9,6830.44765876967,6832.93723074065,6831.255000000015,6829.572769259379
1771296300,6831.7,6832.4,6831.4,6831.7,6830.44765876967,6832.973044666246,6831.280000000015,6829.586955333784
1771296360,6831.8,6832.6,6830.9,6831.2,6830.44765876967,6832.914101616267,6831.245000000015,6829.575898383764
1771296420,6831.4,6831.6,6829.6,6829.7,6830.44765876967,6832.701508645489,6831.0850000000155,6829.468491354542
1771296480,6829.8,6829.9,6827.7,6828.4,6830.44765876967,6832.6998634552965,6830.870000000014,6829.040136544732
1771296540,6828.2,6830.4,6827.9,6828.4,6830.44765876967,6832.75264435189,6830.695000000014,6828.6373556481385
1771296600,6828.7,6830.4,6828.1,6830.4,6830.44765876967,6832.754853720055,6830.7050000000145,6828.655146279974
1771296660,6831.2,6831.2,6829.3,6829.8,6830.44765876967,6832.608979903292,6830.600000000015,6828.591020096738
1771296720,6829.9,6832.2,6829.8,6831.1,6830.44765876967,6832.598472063658,6830.595000000014,6828.59152793637
1771296780,6831.7,6831.7,6830.4,6830.7,6830.44765876967,6832.4484001773335,6830.535000000015,6828.621599822697
1771296840,6830.8,6831.3,6829.9,6831.3,6830.44765876967,6832.52483857439,6830.590000000014,6828.655161425638
1771296900,6831.7,6833.9,6831.7,6833.3,6830.44765876967,6833.000194066364,6830.745000000014,6828.489805933665
1771296960,6833.4,6833.8,6832.4,6832.9,6830.5641116978095,6833.250308676564,6830.820000000014,6828.389691323465
1771297020,6833.1,6833.9,6831.6,6832.4,6830.5641116978095,6833.425866240228,6830.900000000014,6828.3741337598
1771297080,6832.9,6832.9,6831.7,6832.4,6830.5641116978095,6833.591357674481,6830.985000000013,6828.378642325546
1771297140,6832.3,6832.3,6829.9,6829.9,6830.5641116978095,6833.597622560212,6830.970000000014,6828.342377439816
1771297200,6830.1,6830.4,6828.4,6828.7,6830.5641116978095,6833.686755770348,6830.895000000014,6828.10324422968
1771297260,6828.4,6828.7,6826.4,6827.6,6830.5641116978095,6833.8915427226875,6830.755000000015,6827.618457277342
1771297320,6827.7,6827.7,6824.2,6825.2,6830.010303903089,6834.38732168995,6830.445000000014,6826.502678310078
1771297380,6825.1,6825.7,6823.7,6823.7,6827.9482431224715,6834.887329371697,6830.0350000000135,6825.18267062833
1771297440,6823.4,6824.7,6822.7,6822.7,6826.898594497977,6835.298940979167,6829.5750000000135,6823.85105902086
1771297500,6822.9,6823.4,6817.8,6819.2,6826.278875598381,6836.149027735259,6828.9500000000135,6821.750972264768
1771297560,6819.4,6823.9,6819.1,6822.9,6826.278875598381,6836.114254603025,6828.5350000000135,6820.955745397002
1771297620,6823.1,6823.2,6820.9,6822.2,6826.270480382964,6836.199751260625,6828.1600000000135,6820.120248739402
1771297680,6822.4,6823.2,6821.4,6823.2,6826.016384306371,6836.223220551621,6827.900000000013,6819.576779448405
1771297740,6823.3,6824.9,6822.7,6822.7,6826.016384306371,6836.235272640102,6827.6150000000125,6818.994727359923
1771297800,6822.9,6823.9,6822.7,6823.9,6826.016384306371,6835.955771768113,6827.290000000014,6818.6242282319145
1771297860,6823.7,6823.9,6820.2,6820.4,6826.016384306371,6835.900000022258,6826.820000000012,6817.739999977767
1771297920,6820.2,6820.6,6818.6,6819.6,6823.12447101189,6835.619748016798,6826.245000000013,6816.870251983227
1771297980,6819.4,6821.7,6819.4,6821.2,6823.12447101189,6835.156394428469,6825.770000000013,6816.383605571557
1771298040,6821.1,6822.4,6820.3,6822.2,6823.12447101189,6834.464267751884,6825.315000000012,6816.165732248141
1771298100,6822.4,6823.4,6821.6,6821.7,6823.12447101189,6833.233535189576,6824.735000000012,6816.2364648104485
1771298160,6821.4,6823.7,6821.4,6823.7,6823.12447101189,6831.907791124794,6824.275000000013,6816.642208875232
1771298220,6823.9,6824.4,6823.4,6824.2,6823.12447101189,6830.527214376216,6823.8650000000125,6817.202785623809
1771298280,6823.9,6824.2,6822.9,6823.7,6823.12447101189,6828.821140918657,6823.430000000012,6818.038859081367
1771298340,6823.4,6824.2,6823.2,6823.7,6823.12447101189,6827.6280373169275,6823.120000000012,6818.611962683096
1771298400,6823.8,6823.9,6823.2,6823.9,6823.12447101189,6826.619839625642,6822.880000000012,6819.140160374382
1771298460,6823.7,6827.2,6823.7,6826.2,6823.12447101189,6826.232805942563,6822.81000000001,6819.387194057458
1771298520,6826.4,6827.4,6826.1,6826.7,6824.3166168150265,6826.569711719503,6822.885000000011,6819.200288280519
1771298580,6826.6,6827.2,6826.4,6826.7,6824.813293452021,6827.068001419466,6823.035000000011,6819.001998580556
1771298640,6826.9,6826.9,6824.3,6824.4,6824.813293452021,6827.192640476322,6823.120000000012,6819.047359523702
1771298700,6824.3,6824.4,6822.9,6824.2,6824.813293452021,6827.043744744234,6823.370000000012,6819.69625525579
1771298760,6824.4,6824.7,6823.1,6824.4,6824.813293452021,6827.138494341417,6823.4450000000115,6819.751505658606
1771298820,6824.3,6824.4,6823.7,6823.9,6824.813293452021,6827.182998835939,6823.530000000011,6819.877001164083
1771298880,6824.1,6824.4,6823.1,6823.1,6824.813293452021,6827.18006504698,6823.525000000011,6819.869934953041
1771298940,6822.9,6823.7,6822.9,6823.2,6824.813293452021,6827.1889559657,6823.55000000001,6819.91104403432
1771299000,6823.3,6823.7,6820.7,6821.9,6824.813293452021,6827.154321869057,6823.45000000001,6819.745678130963
1771299060,6821.7,6821.8,6819.4,6819.6,6823.6316218888405,6827.2596234222065,6823.410000000011,6819.560376577815
1771299120,6819.7,6821.6,6818.7,6821.3,6823.6316218888405,6827.069618920621,6823.495000000012,6819.920381079402
1771299180,6821.2,6821.2,6818.2,6819.2,6823.456238008858,6827.315956576297,6823.395000000011,6819.474043423726
1771299240,6819.4,6819.6,6817.2,6817.7,6821.884990407087,6827.793029363148,6823.170000000011,6818.546970636874
1771299300,6817.4,6817.7,6815.7,6816.7,6819.927992325669,6828.310955431124,6822.920000000011,6817.529044568898
1771299360,6816.4,6817.2,6815.3,6815.3,6819.362393860535,6828.812527259931,6822.500000000012,6816.187472740093
1771299420,6815.4,6818.9,6814.9,6818.6,6819.362393860535,6828.700617289263,6822.220000000011,6815.739382710759
1771299480,6818.9,6820.7,6818.3,6818.9,6819.362393860535,6828.5780603538815,6821.980000000012,6815.381939646143
1771299540,6818.8,6818.9,6815.9,6815.9,6819.362393860535,6828.641779953675,6821.590000000011,6814.538220046347
1771299600,6816.1,6817.2,6815.9,6816.1,6819.362393860535,6828.553910553612,6821.200000000012,6813.8460894464115
1771299660,6816.2,6816.2,6814.1,6815.7,6818.49401322022,6828.025340158849,6820.675000000012,6813.324659841175
1771299720,6815.9,6819.9,6815.7,6819.9,6818.49401322022,6827.148596733437,6820.335000000012,6813.521403266586
1771299780,6820.2,6820.4,6818.9,6819.9,6818.49401322022,6826.151127066776,6819.995000000012,6813.838872933247
1771299840,6820.2,6820.3,6819.4,6819.7,6818.49401322022,6825.574946300757,6819.760000000011,6813.945053699265
1771299900,6819.9,6820.7,6817.8,6818.2,6818.49401322022,6824.937006526921,6819.460000000011,6813.982993473101
1771299960,6818.3,6818.4,6816.7,6816.7,6818.49401322022,6824.178675191611,6819.075000000012,6813.971324808413
1771300020,6816.9,6817.9,6816.7,6817.4,6818.49401322022,6823.390043151559,6818.750000000012,6814.109956848464
1771300080,6817.3,6817.7,6816.9,6817.4,6818.49401322022,6822.682238490997,6818.465000000011,6814.247761509025
1771300140,6817.7,6817.9,6816.2,6816.7,6818.49401322022,6821.814452404672,6818.140000000011,6814.4655475953505
1771300200,6816.8,6817.7,6815.7,6817.4,6818.49401322022,6821.167860355708,6817.915000000011,6814.662139644313
1771300260,6817.7,6818.9,6817.6,6818.2,6818.49401322022,6821.008842681041,6817.84500000001,6814.68115731898
1771300320,6818.4,6820.4,6818.2,6820.1,6818.49401322022,6820.7218521402165,6817.785000000011,6814.848147859805
1771300380,6819.9,6820.4,6818.9,6819.4,6818.49401322022,6820.752346870389,6817.79500000001,6814.837653129631
1771300440,6819.7,6819.9,6819.6,6819.8,6818.49401322022,6820.982855897541,6817.900000000011,6814.81714410248
1771300500,6819.9,6819.9,6818.9,6819.4,6818.49401322022,6821.132273068111,6818.035000000011,6814.93772693191
1771300560,6819.6,6820.7,6818.9,6819.4,6818.49401322022,6821.121249808035,6818.240000000011,6815.3587501919865
1771300620,6819.7,6820.6,6818.9,6819.6,6818.49401322022,6821.228639222076,6818.290000000011,6815.351360777946
1771300680,6819.9,6821.1,6819.9,6820.9,6818.49401322022,6821.533819403794,6818.390000000011,6815.246180596228
1771300740,6820.8,6820.9,6820.4,6820.4,6819.082493390536,6821.656233375913,6818.615000000011,6815.573766624108
1771300800,6820.6,6821.4,6819.8,6820.4,6819.082493390536,6821.734548233956,6818.830000000011,6815.925451766066
1771300860,6820.3,6821.9,6820.1,6821.4,6819.082493390536,6821.848697224141,6819.11500000001,6816.381302775879
1771300920,6821.7,6822.2,6821.2,6822.2,6819.8326366159545,6822.263216187803,6819.2300000000105,6816.196783812218
1771300980,6822.3,6822.7,6820.3,6820.4,6819.8326366159545,6822.3179888115355,6819.25500000001,6816.192011188485
1771301040,6820.7,6821.2,6819.9,6820.8,6819.8326366159545,6822.441708873516,6819.31000000001,6816.1782911265045
1771301100,6820.7,6821.9,6820.7,6821.2,6819.8326366159545,6822.6514887481935,6819.460000000011,6816.268511251828
1771301160,6821.3,6821.8,6820.1,6820.4,6819.8326366159545,6822.594898390121,6819.6450000000095,6816.695101609898
1771301220,6820.2,6820.7,6819.9,6820.2,6819.8326366159545,6822.555758116338,6819.785000000009,6817.0142418836795
1771301280,6820.1,6821.4,6820.1,6821.3,6819.8326366159545,6822.596562714669,6819.9800000000105,6817.363437285352
1771301340,6821.4,6821.9,6821.2,6821.9,6819.979433194442,6822.511915601511,6820.24000000001,6817.968084398509
1771301400,6822.1,6822.9,6821.7,6821.9,6820.483546555553,6822.439107499315,6820.465000000011,6818.490892500708
1771301460,6821.7,6822.6,6821.7,6822.3,6820.546837244443,6822.50749842742,6820.67000000001,6818.8325015726
1771301520,6822.2,6823.7,6822.2,6823.7,6820.9774697955545,6823.090089385216,6820.85000000001,6818.609910614805
1771301580,6823.4,6823.9,6821.9,6822.2,6820.9774697955545,6823.199886968568,6820.990000000011,6818.780113031454
1771301640,6822.4,6822.9,6822.2,6822.7,6820.9774697955545,6823.393561580971,6821.135000000011,6818.876438419051
1771301700,6822.4,6822.4,6820.4,6820.4,6820.9774697955545,6823.3290849951745,6821.18500000001,6819.040915004846
1771301760,6820.6,6821.7,6820.2,6820.8,6820.9774697955545,6823.247460912764,6821.25500000001,6819.262539087256
1771301820,6821.1,6821.7,6820.9,6821.4,6820.9774697955545,6823.187254177382,6821.34500000001,6819.502745822639
1771301880,6821.3,6821.9,6820.8,6821.2,6820.9774697955545,6823.19237563031,6821.360000000011,6819.527624369711
1771301940,6821.4,6822.4,6820.9,6822.3,6820.9774697955545,6823.275412162388,6821.455000000011,6819.634587837633
1771302000,6822.4,6823.2,6822.4,6822.8,6821.147734426935,6823.417688384173,6821.57500000001,6819.732311615847
1771302060,6822.9,6823.7,6822.4,6822.9,6821.147734426935,6823.578211713488,6821.6500000000115,6819.721788286535
1771302120,6823.2,6823.9,6823.2,6823.4,6821.990550033238,6823.772910660417,6821.710000000011,6819.6470893396045
1771302180,6823.2,6823.4,6822.7,6822.9,6821.990550033238,6823.868002808725,6821.835000000011,6819.801997191297
1771302240,6822.7,6822.7,6821.6,6822.4,6821.990550033238,6823.904246201714,6821.915000000011,6819.925753798308
1771302300,6822.6,6822.9,6821.4,6822.2,6821.990550033238,6823.929968296308,6821.965000000011,6820.000031703714
1771302360,6822.6,6823.3,6822.4,6822.9,6821.990550033238,6823.9564405637675,6822.090000000011,6820.223559436255
1771302420,6822.8,6823.2,6822.4,6822.9,6821.990550033238,6823.906517291902,6822.225000000011,6820.543482708121
1771302480,6822.7,6823.9,6822.2,6823.4,6821.990550033238,6824.029529457198,6822.330000000012,6820.630470542826
1771302540,6823.6,6823.6,6822.7,6822.7,6821.990550033238,6824.064815743101,6822.370000000012,6820.675184256923
1771302600,6822.9,6822.9,6820.4,6820.4,6821.990550033238,6824.1875909351065,6822.295000000011,6820.402409064915
1771302660,6820.2,6820.4,6819.2,6819.9,6821.785892481068,6824.33636539138,6822.175000000012,6820.013634608644
1771302720,6819.8,6819.8,6818.2,6818.3,6821.2487139848545,6824.535190180108,6821.905000000012,6819.274809819915
1771302780,6818.4,6819.4,6817.7,6818.2,6820.898971187883,6824.784918895383,6821.705000000012,6818.62508110464
1771302840,6818.4,6819.1,6818.2,6818.7,6820.479176950307,6824.81164488359,6821.505000000012,6818.198355116434
1771302900,6818.6,6820.9,6818.6,6820.7,6820.479176950307,6824.809133687291,6821.520000000011,6818.230866312731
1771302960,6820.4,6820.9,6819.4,6819.9,6820.479176950307,6824.826343076599,6821.475000000011,6818.123656923423
1771303020,6819.8,6820.4,6819.4,6820.2,6820.479176950307,6824.812219507611,6821.415000000013,6818.017780492414
1771303080,6819.9,6820.4,6819.9,6819.9,6820.479176950307,6824.810346864727,6821.350000000011,6817.889653135296
1771303140,6819.7,6820.2,6819.6,6820.1,6820.479176950307,6824.71240557373,6821.240000000011,6817.767594426291
1771303200,6820.2,6820.7,6819.9,6820.4,6820.479176950307,6824.533854186744,6821.120000000012,6817.706145813279
1771303260,6820.6,6820.8,6819.4,6820.2,6820.479176950307,6824.319231603818,6820.985000000012,6817.650768396207
1771303320,6820.4,6820.4,6819.7,6819.7,6820.479176950307,6823.984964737843,6820.800000000012,6817.615035262181
1771303380,6819.4,6820.8,6819.2,6820.4,6820.479176950307,6823.7133384254,6820.675000000012,6817.636661574624
1771303440,6820.7,6820.7,6820.3,6820.4,6820.479176950307,6823.50953580358,6820.575000000012,6817.640464196444
1771303500,6820.7,6821.2,6820.4,6821.2,6820.479176950307,6823.380083262139,6820.5250000000115,6817.669916737884
1771303560,6821.1,6821.2,6820.4,6820.6,6820.479176950307,6823.050378833347,6820.410000000013,6817.769621166678
1771303620,6820.4,6821.9,6820.4,6821.9,6820.479176950307,6822.843062703458,6820.360000000012,6817.876937296567
1771303680,6822.2,6822.9,6822.2,6822.2,6821.165205569411,6822.531591451533,6820.300000000012,6818.068408548491
1771303740,6822.1,6822.2,6821.2,6821.4,6821.165205569411,6822.248231319935,6820.235000000012,6818.22176868009
1771303800,6821.2,6821.4,6820.7,6821.2,6821.165205569411,6822.33108861894,6820.2750000000115,6818.218911381083
1771303860,6820.9,6821.4,6820.9,6821.2,6821.165205569411,6822.426528301523,6820.340000000013,6818.253471698503
1771303920,6821.4,6822.2,6821.4,6822.2,6821.165205569411,6822.550217200151,6820.535000000013,6818.5197827998745
1771303980,6821.9,6822.4,6821.4,6821.4,6821.165205569411,6822.432210524765,6820.6950000000115,6818.957789475258
1771304040,6821.7,6821.9,6821.2,6821.7,6821.165205569411,6822.372710853432,6820.845000000011,6819.31728914659
1771304100,6821.6,6821.6,6821.3,6821.4,6821.165205569411,6822.42479785138,6820.880000000012,6819.3352021486435
1771304160,6821.2,6822.3,6821.2,6822.2,6821.165205569411,6822.572941827259,6820.995000000012,6819.417058172765
1771304220,6822.4,6822.4,6821.7,6822.2,6821.165205569411,6822.711756151338,6821.095000000011,6819.4782438486845
1771304280,6821.9,6822.9,6821.9,6822.4,6821.165205569411,6822.834435028126,6821.220000000011,6819.6055649718965
1771304340,6822.3,6822.7,6822.2,6822.4,6821.418814260851,6822.94158036335,6821.335000000011,6819.728419636672
1771304400,6822.7,6822.9,6821.4,6821.6,6821.418814260851,6822.946096531037,6821.395000000011,6819.843903468985
1771304460,6821.7,6822.4,6821.7,6821.7,6821.418814260851,6822.924785362347,6821.470000000011,6820.015214637675
1771304520,6821.8,6822.4,6821.3,6821.4,6821.418814260851,6822.764090775115,6821.55500000001,6820.345909224906
1771304580,6821.7,6821.9,6821.2,6821.2,6821.418814260851,6822.69677150395,6821.595000000011,6820.493228496072
1771304640,6820.9,6821.1,6820.2,6820.7,6821.418814260851,6822.652880865398,6821.610000000011,6820.567119134623
1771304700,6820.4,6820.4,6819.7,6819.9,6821.330863154403,6822.818538573775,6821.54500000001,6820.271461426245
1771304760,6820.1,6820.3,6819.4,6819.7,6821.224690523523,6822.9546479069295,6821.50000000001,6820.0453520930905
1771304820,6819.6,6820.2,6819.6,6819.8,6821.059752418818,6823.012992725879,6821.395000000011,6819.777007274144
1771304880,6819.9,6820.7,6819.2,6819.3,6821.059752418818,6823.061629250626,6821.25000000001,6819.438370749394
1771304940,6819.4,6820.6,6819.2,6820.4,6821.059752418818,6823.047160095322,6821.200000000012,6819.352839904701
1771305000,6820.3,6821.7,6819.7,6821.4,6821.059752418818,6823.059216181737,6821.210000000011,6819.360783818285
1771305060,6821.2,6821.2,6820.4,6820.9,6821.059752418818,6823.049157613001,6821.1950000000115,6819.340842387022
1771305120,6821.2,6821.2,6820.6,6820.7,6821.059752418818,6822.926211628897,6821.120000000012,6819.313788371126
1771305180,6820.6,6821.2,6820.1,6820.2,6821.059752418818,6822.904342839583,6821.06000000001,6819.215657160438
1771305240,6820.1,6820.2,6818.4,6818.7,6821.059752418818,6822.994130629733,6820.910000000011,6818.825869370288
1771305300,6818.9,6819.4,6818.4,6818.9,6820.58378940037,6823.030239519976,6820.785000000011,6818.5397604800455
1771305360,6818.8,6818.8,6817.7,6818.4,6819.987031520296,6822.968583898503,6820.59500000001,6818.221416101517
1771305420,6818.2,6818.6,6816.4,6817.7,6819.987031520296,6822.937567048958,6820.37000000001,6817.802432951062
1771305480,6817.8,6818.9,6817.4,6817.6,6819.987031520296,6822.789398524172,6820.13000000001,6817.4706014758485
1771305540,6817.7,6817.9,6815.4,6815.4,6819.529360138391,6822.946449214145,6819.780000000009,6816.613550785873
1771305600,6815.7,6815.7,6812.2,6815.3,6817.703488110713,6823.067929445479,6819.465000000009,6815.862070554539
1771305660,6815.4,6816.7,6815.2,6816.4,6817.703488110713,6822.885105241242,6819.200000000009,6815.514894758776
1771305720,6816.9,6819.9,6816.7,6819.3,6817.703488110713,6822.640405554033,6819.09500000001,6815.549594445987
1771305780,6819.2,6819.4,6816.9,6817.7,6817.703488110713,6822.376935139855,6818.92000000001,6815.463064860165
1771305840,6817.6,6817.7,6816.4,6817.2,6817.703488110713,6822.178059937325,6818.74500000001,6815.311940062695
1771305900,6817.3,6817.7,6816.4,6816.9,6817.703488110713,6822.074928232654,6818.59500000001,6815.115071767366
1771305960,6817.1,6818.4,6816.9,6817.6,6817.703488110713,6821.956929559462,6818.49000000001,6815.023070440558
1771306020,6817.7,6817.8,6816.9,6817.7,6817.703488110713,6821.8138628701345,6818.385000000009,6814.956137129884
1771306080,6817.8,6819.1,6817.6,6817.9,6817.703488110713,6821.723386811394,6818.315000000008,6814.906613188621
1771306140,6818.1,6819.2,6817.9,6818.2,6817.703488110713,6821.476375949267,6818.205000000009,6814.933624050751
1771306200,6818.6,6818.9,6817.7,6818.7,6817.703488110713,6821.00877535386,6818.070000000009,6815.1312246461575
1771306260,6818.4,6818.4,6816.9,6817.7,6817.703488110713,6820.5481054940365,6817.910000000009,6815.271894505981
1771306320,6817.8,6817.8,6816.7,6817.7,6817.703488110713,6820.066859457448,6817.760000000009,6815.4531405425705
1771306380,6817.9,6818.4,6815.4,6815.6,6817.703488110713,6819.732816515498,6817.530000000009,6815.32718348452
1771306440,6815.7,6815.9,6813.2,6813.9,6817.703488110713,6819.932650290315,6817.29000000001,6814.647349709705
1771306500,6813.7,6813.7,6809.9,6809.9,6816.063054880599,6820.911559971118,6816.840000000009,6812.768440028901
1771306560,6810.2,6812.4,6810.2,6811.2,6814.79044390448,6821.163417621583,6816.480000000009,6811.796582378434
1771306620,6811.4,6814.2,6811.4,6812.9,6814.79044390448,6821.135875872444,6816.24000000001,6811.344124127576
1771306680,6812.8,6813.4,6811.9,6813.4,6814.79044390448,6821.0336387286525,6816.030000000011,6811.026361271369
1771306740,6813.7,6813.9,6812.7,6812.9,6814.79044390448,6821.087074933025,6815.905000000009,6810.7229250669925
1771306800,6813.1,6814.4,6811.9,6814.4,6814.79044390448,6821.077815686735,6815.86000000001,6810.642184313284
1771306860,6814.6,6817.2,6814.6,6816.7,6814.79044390448,6821.100657907968,6815.875000000009,6810.649342092051
1771306920,6816.6,6816.9,6815.9,6816.2,6814.79044390448,6820.708627117846,6815.72000000001,6810.731372882175
1771306980,6816.1,6816.9,6815.7,6816.7,6814.79044390448,6820.597920509973,6815.67000000001,6810.742079490047
1771307040,6816.8,6817.2,6816.6,6816.7,6814.984314542787,6820.546622235835,6815.6450000000095,6810.7433777641845
1771307100,6816.9,6817.2,6816.2,6816.4,6814.984314542787,6820.500819658644,6815.62000000001,6810.739180341376
1771307160,6816.6,6817.2,6815.9,6816.7,6814.984314542787,6820.398225121363,6815.57500000001,6810.751774878657
1771307220,6816.9,6817.2,6816.2,6816.9,6814.984314542787,6820.299986946051,6815.535000000009,6810.770013053967
1771307280,6817.2,6819.4,6816.9,6818.9,6815.309415236725,6820.467734951176,6815.585000000009,6810.7022650488425
1771307340,6819.2,6819.2,6818.4,6818.9,6816.96753218938,6820.5865280178305,6815.62000000001,6810.653471982189
1771307400,6819.2,6819.2,6817.4,6817.9,6816.96753218938,6820.458770388088,6815.580000000011,6810.701229611934
1771307460,6817.6,6817.7,6815.4,6815.7,6816.96753218938,6820.261882527851,6815.4800000000105,6810.6981174721695
1771307520,6815.9,6817.2,6815.7,6815.9,6816.96753218938,6820.067991069221,6815.390000000011,6810.712008930802
1771307580,6816.1,6816.1,6813.3,6814.2,6816.96753218938,6820.02514617783,6815.32000000001,6810.61485382219
1771307640,6813.9,6814.2,6812.3,6812.4,6816.092847052184,6820.084204538184,6815.24500000001,6810.405795461836
1771307700,6812.2,6813.3,6811.9,6812.9,6815.094277641748,6819.720956607062,6815.3950000000095,6811.069043392957
1771307760,6812.8,6814.4,6811.4,6814.2,6815.094277641748,6819.467996372089,6815.54500000001,6811.622003627931
1771307820,6813.9,6815.7,6813.9,6814.7,6815.094277641748,6819.3901432029525,6815.635000000011,6811.87985679707
1771307880,6814.9,6814.9,6812.4,6812.8,6815.094277641748,6819.439827312953,6815.6050000000105,6811.770172687068
1771307940,6812.7,6813.4,6812.6,6813.2,6815.094277641748,6819.414522439674,6815.62000000001,6811.8254775603455
1771308000,6813.1,6815.8,6813.1,6815.3,6815.094277641748,6819.421740674973,6815.665000000011,6811.908259325049
1771308060,6815.2,6815.8,6814.1,6814.9,6815.094277641748,6819.314451887795,6815.575000000012,6811.835548112228
1771308120,6815.2,6817.2,6815.2,6816.9,6815.094277641748,6819.385129203617,6815.610000000011,6811.834870796404
1771308180,6816.8,6816.9,6814.9,6816.4,6815.094277641748,6819.355039964065,6815.59500000001,6811.834960035955
1771308240,6816.7,6816.9,6816.4,6816.7,6815.094277641748,6819.355039964065,6815.59500000001,6811.834960035955
1771308300,6816.8,6817.4,6816.4,6817.2,6815.094277641748,6819.445131294754,6815.635000000011,6811.824868705268
1771308360,6817.3,6817.9,6816.7,6816.9,6815.205504360655,6819.467289959465,6815.6450000000095,6811.822710040554
1771308420,6817.2,6817.7,6816.8,6817.4,6815.424403488524,6819.531139793618,6815.670000000011,6811.808860206404
1771308480,6817.6,6819.4,6817.6,6819.2,6816.09952279082,6819.598195691105,6815.68500000001,6811.771804308916
1771308540,6819.3,6821.9,6819.2,6821.7,6817.459618232655,6820.342023417809,6815.82500000001,6811.30797658221
1771308600,6821.4,6823.1,6820.8,6823.1,6818.947694586124,6821.549165125312,6816.085000000011,6810.6208348747095
1771308660,6823.2,6824.2,6821.6,6822.2,6819.5981556689,6822.483187013697,6816.410000000011,6810.336812986325
1771308720,6822.1,6822.3,6821.4,6821.9,6819.618524535119,6823.22917176488,6816.710000000011,6810.190828235141
1771308780,6821.8,6823.4,6820.4,6822.2,6819.618524535119,6823.938440562895,6817.110000000011,6810.281559437126
1771308840,6821.9,6822.2,6820.9,6821.2,6819.618524535119,6824.240440975131,6817.550000000012,6810.859559024893
1771308900,6821.4,6821.9,6820.8,6821.4,6819.618524535119,6824.507954963121,6817.97500000001,6811.4420450369
1771308960,6821.3,6822.6,6820.4,6821.9,6819.618524535119,6824.865197963813,6818.360000000011,6811.854802036208
1771309020,6822.6,6822.9,6822.2,6822.7,6820.544566119668,6825.299541306746,6818.760000000011,6812.220458693277
1771309080,6822.9,6823.2,6821.9,6822.3,6820.544566119668,6825.339514766864,6819.235000000011,6813.130485233157
1771309140,6822.2,6822.4,6821.7,6821.9,6820.544566119668,6825.2057384789505,6819.670000000011,6814.1342615210715
1771309200,6822.1,6822.1,6820.6,6821.2,6820.544566119668,6825.15586702646,6819.965000000011,6814.774132973562
1771309260,6821.3,6821.7,6821.1,6821.3,6820.544566119668,6824.9498794733545,6820.285000000011,6815.620120526667
1771309320,6821.4,6821.4,6820.4,6820.4,6820.544566119668,6824.858818075825,6820.460000000012,6816.0611819241985
1771309380,6820.2,6821.2,6820.2,6820.6,6820.544566119668,6824.65502201737,6820.670000000011,6816.684977982652
1771309440,6820.4,6820.7,6820.2,6820.7,6820.544566119668,6824.415193996453,6820.870000000012,6817.32480600357
1771309500,6820.4,6820.7,6820.2,6820.4,6820.544566119668,6824.1631135469715,6821.030000000011,6817.89688645305
1771309560,6820.2,6820.9,6819.9,6820.9,6820.544566119668,6823.729680081412,6821.2300000000105,6818.730319918609
1771309620,6820.8,6821.2,6820.7,6820.7,6820.544566119668,6823.201073214131,6821.395000000011,6819.588926785892
1771309680,6820.8,6820.9,6820.4,6820.9,6820.544566119668,6823.002629469778,6821.4800000000105,6819.957370530243
1771309740,6820.8,6820.9,6820.1,6820.4,6820.544566119668,6823.0040564902565,6821.41500000001,6819.825943509763
1771309800,6820.3,6820.9,6818.7,6819.9,6820.544566119668,6822.776151044626,6821.25500000001,6819.733848955394
1771309860,6819.4,6819.8,6818.7,6819.2,6820.544566119668,6822.804970736683,6821.1050000000105,6819.405029263338
1771309920,6818.9,6819.9,6818.8,6819.7,6820.544566119668,6822.758490999236,6820.99500000001,6819.231509000784
1771309980,6819.4,6820.7,6819.1,6820.4,6820.544566119668,6822.595532599666,6820.905000000011,6819.214467400356
1771310040,6820.6,6820.9,6819.4,6819.6,6820.544566119668,6822.6013728581665,6820.82500000001,6819.048627141853
1771310100,6819.7,6820.4,6819.6,6820.2,6820.544566119668,6822.540697175987,6820.765000000011,6818.989302824036
1771310160,6820.4,6821.7,6820.3,6821.2,6820.544566119668,6822.441256990269,6820.7300000000105,6819.018743009752
1771310220,6821.1,6821.2,6820.7,6820.9,6820.544566119668,6822.097943914293,6820.640000000011,6819.1820560857295
1771310280,6820.8,6821.2,6820.6,6820.7,6820.544566119668,6821.804829511144,6820.56000000001,6819.315170488877
1771310340,6820.9,6821.7,6820.9,6821.6,6820.544566119668,6821.73070675472,6820.54500000001,6819.3592932453
1771310400,6821.7,6823.7,6821.6,6823.4,6820.544566119668,6822.358496551243,6820.655000000011,6818.951503448779
1771310460,6823.7,6825.7,6823.7,6825.4,6822.269642694607,6823.534621564631,6820.860000000011,6818.18537843539
1771310520,6825.2,6825.4,6823.6,6824.2,6822.269642694607,6824.08282055528,6821.05000000001,6818.017179444741
