Datum,Nachricht
2022-06-28T22:00:00.000+02:00,──── Order Berechnung ────
2022-06-28T22:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-06-28T22:00:00.000+02:00,Entry=1820.73 | SL=1841.05 | SL-Dist=20.32 | Loss/Kontrakt=20.32 | Qty=9.84188561
2022-06-28T22:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=9.84188561 Entry(Stop)=1820.73 SL=1841.05
2022-06-29T00:00:00.000+02:00,──── Order Berechnung ────
2022-06-29T00:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-06-29T00:00:00.000+02:00,Entry=1820.73 | SL=1841.05 | SL-Dist=20.32 | Loss/Kontrakt=20.32 | Qty=9.84188561
2022-06-29T00:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=9.84188561 Entry(Stop)=1820.73 SL=1841.05
2022-06-29T02:00:00.000+02:00,──── Order Berechnung ────
2022-06-29T02:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-06-29T02:00:00.000+02:00,Entry=1820.73 | SL=1841.05 | SL-Dist=20.32 | Loss/Kontrakt=20.32 | Qty=9.84188561
2022-06-29T02:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=9.84188561 Entry(Stop)=1820.73 SL=1841.05
2022-06-29T04:00:00.000+02:00,──── Order Berechnung ────
2022-06-29T04:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-06-29T04:00:00.000+02:00,Entry=1820.73 | SL=1841.05 | SL-Dist=20.32 | Loss/Kontrakt=20.32 | Qty=9.84188561
2022-06-29T04:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=9.84188561 Entry(Stop)=1820.73 SL=1841.05
2022-06-29T06:00:00.000+02:00,──── Order Berechnung ────
2022-06-29T06:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-06-29T06:00:00.000+02:00,Entry=1820.73 | SL=1841.05 | SL-Dist=20.32 | Loss/Kontrakt=20.32 | Qty=9.84188561
2022-06-29T06:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=9.84188561 Entry(Stop)=1820.73 SL=1841.05
2022-06-29T08:00:00.000+02:00,──── Order Berechnung ────
2022-06-29T08:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-06-29T08:00:00.000+02:00,Entry=1820.73 | SL=1841.05 | SL-Dist=20.32 | Loss/Kontrakt=20.32 | Qty=9.84188561
2022-06-29T08:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=9.84188561 Entry(Stop)=1820.73 SL=1841.05
2022-06-29T10:00:00.000+02:00,──── Order Berechnung ────
2022-06-29T10:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-06-29T10:00:00.000+02:00,Entry=1820.73 | SL=1841.05 | SL-Dist=20.32 | Loss/Kontrakt=20.32 | Qty=9.84188561
2022-06-29T10:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=9.84188561 Entry(Stop)=1820.73 SL=1841.05
2022-06-29T12:00:00.000+02:00,──── Order Berechnung ────
2022-06-29T12:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-06-29T12:00:00.000+02:00,Entry=1820.73 | SL=1841.05 | SL-Dist=20.32 | Loss/Kontrakt=20.32 | Qty=9.84188561
2022-06-29T12:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=9.84188561 Entry(Stop)=1820.73 SL=1841.05
2022-06-29T14:00:00.000+02:00,──── Order Berechnung ────
2022-06-29T14:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-06-29T14:00:00.000+02:00,Entry=1820.73 | SL=1841.05 | SL-Dist=20.32 | Loss/Kontrakt=20.32 | Qty=9.84188561
2022-06-29T14:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=9.84188561 Entry(Stop)=1820.73 SL=1841.05
2022-06-29T16:00:00.000+02:00,──── Order Berechnung ────
2022-06-29T16:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-06-29T16:00:00.000+02:00,Entry=1820.73 | SL=1841.05 | SL-Dist=20.32 | Loss/Kontrakt=20.32 | Qty=9.84188561
2022-06-29T16:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=9.84188561 Entry(Stop)=1820.73 SL=1841.05
2022-06-29T18:00:00.000+02:00,──── Order Berechnung ────
2022-06-29T18:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-06-29T18:00:00.000+02:00,Entry=1820.73 | SL=1841.05 | SL-Dist=20.32 | Loss/Kontrakt=20.32 | Qty=9.84188561
2022-06-29T18:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=9.84188561 Entry(Stop)=1820.73 SL=1841.05
2022-06-29T20:00:00.000+02:00,──── Order Berechnung ────
2022-06-29T20:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-06-29T20:00:00.000+02:00,Entry=1820.73 | SL=1841.05 | SL-Dist=20.32 | Loss/Kontrakt=20.32 | Qty=9.84188561
2022-06-29T20:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=9.84188561 Entry(Stop)=1820.73 SL=1841.05
2022-06-29T22:00:00.000+02:00,──── Order Berechnung ────
2022-06-29T22:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-06-29T22:00:00.000+02:00,Entry=1820.73 | SL=1841.05 | SL-Dist=20.32 | Loss/Kontrakt=20.32 | Qty=9.84188561
2022-06-29T22:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=9.84188561 Entry(Stop)=1820.73 SL=1841.05
2022-06-30T00:00:00.000+02:00,──── Order Berechnung ────
2022-06-30T00:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-06-30T00:00:00.000+02:00,Entry=1820.73 | SL=1841.05 | SL-Dist=20.32 | Loss/Kontrakt=20.32 | Qty=9.84188561
2022-06-30T00:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=9.84188561 Entry(Stop)=1820.73 SL=1841.05
2022-06-30T02:00:00.000+02:00,──── Order Berechnung ────
2022-06-30T02:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-06-30T02:00:00.000+02:00,Entry=1820.73 | SL=1841.05 | SL-Dist=20.32 | Loss/Kontrakt=20.32 | Qty=9.84188561
2022-06-30T02:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=9.84188561 Entry(Stop)=1820.73 SL=1841.05
2022-06-30T04:00:00.000+02:00,──── Order Berechnung ────
2022-06-30T04:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-06-30T04:00:00.000+02:00,Entry=1820.73 | SL=1841.05 | SL-Dist=20.32 | Loss/Kontrakt=20.32 | Qty=9.84188561
2022-06-30T04:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=9.84188561 Entry(Stop)=1820.73 SL=1841.05
2022-06-30T06:00:00.000+02:00,──── Order Berechnung ────
2022-06-30T06:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-06-30T06:00:00.000+02:00,Entry=1820.73 | SL=1841.05 | SL-Dist=20.32 | Loss/Kontrakt=20.32 | Qty=9.84188561
2022-06-30T06:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=9.84188561 Entry(Stop)=1820.73 SL=1841.05
2022-06-30T08:00:00.000+02:00,──── Order Berechnung ────
2022-06-30T08:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-06-30T08:00:00.000+02:00,Entry=1820.73 | SL=1841.05 | SL-Dist=20.32 | Loss/Kontrakt=20.32 | Qty=9.84188561
2022-06-30T08:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=9.84188561 Entry(Stop)=1820.73 SL=1841.05
2022-06-30T08:00:00.000+02:00,⊘ ORDER STORNIERT: Timeout nach 31 Bars (Max=30)
2022-07-04T10:00:00.000+02:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2022-07-04T16:00:00.000+02:00,──── SHORT: Fractal Low gefunden ────
2022-07-04T16:00:00.000+02:00,FL Preis=1803.96 | H2_EMA20=1807.00 | Abstand=0.17%
2022-07-04T16:00:00.000+02:00,Entry=1803.96 | SL=1814.32 (mode=Volles Fractal Low) | last_fh=1814.32
2022-07-04T16:00:00.000+02:00,→ SHORT ORDER PENDING gesetzt: Entry=1803.96 SL=1814.32 InitRisk=10.36
2022-07-04T16:00:00.000+02:00,──── Order Berechnung ────
2022-07-04T16:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-04T16:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-04T16:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-04T18:00:00.000+02:00,──── Order Berechnung ────
2022-07-04T18:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-04T18:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-04T18:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-04T20:00:00.000+02:00,──── Order Berechnung ────
2022-07-04T20:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-04T20:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-04T20:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-05T00:00:00.000+02:00,──── Order Berechnung ────
2022-07-05T00:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-05T00:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-05T00:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-05T02:00:00.000+02:00,──── Order Berechnung ────
2022-07-05T02:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-05T02:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-05T02:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-05T04:00:00.000+02:00,──── Order Berechnung ────
2022-07-05T04:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-05T04:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-05T04:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-05T06:00:00.000+02:00,──── Order Berechnung ────
2022-07-05T06:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-05T06:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-05T06:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-05T08:00:00.000+02:00,──── Order Berechnung ────
2022-07-05T08:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-05T08:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-05T08:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-05T10:00:00.000+02:00,──── Order Berechnung ────
2022-07-05T10:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-05T10:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-05T10:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-05T12:00:00.000+02:00,──── Order Berechnung ────
2022-07-05T12:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-05T12:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-05T12:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-05T14:00:00.000+02:00,──── Order Berechnung ────
2022-07-05T14:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-05T14:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-05T14:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-05T16:00:00.000+02:00,──── Order Berechnung ────
2022-07-05T16:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-05T16:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-05T16:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-05T18:00:00.000+02:00,──── Order Berechnung ────
2022-07-05T18:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-05T18:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-05T18:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-05T20:00:00.000+02:00,──── Order Berechnung ────
2022-07-05T20:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-05T20:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-05T20:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-05T22:00:00.000+02:00,──── Order Berechnung ────
2022-07-05T22:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-05T22:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-05T22:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-06T00:00:00.000+02:00,──── Order Berechnung ────
2022-07-06T00:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-06T00:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-06T00:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-06T02:00:00.000+02:00,──── Order Berechnung ────
2022-07-06T02:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-06T02:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-06T02:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-06T04:00:00.000+02:00,──── Order Berechnung ────
2022-07-06T04:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-06T04:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-06T04:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-06T06:00:00.000+02:00,──── Order Berechnung ────
2022-07-06T06:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-06T06:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-06T06:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-06T08:00:00.000+02:00,──── Order Berechnung ────
2022-07-06T08:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-06T08:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-06T08:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-06T10:00:00.000+02:00,──── Order Berechnung ────
2022-07-06T10:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-06T10:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-06T10:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-06T12:00:00.000+02:00,──── Order Berechnung ────
2022-07-06T12:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-06T12:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-06T12:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-06T14:00:00.000+02:00,──── Order Berechnung ────
2022-07-06T14:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-06T14:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-06T14:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-06T16:00:00.000+02:00,──── Order Berechnung ────
2022-07-06T16:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-06T16:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-06T16:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-06T18:00:00.000+02:00,──── Order Berechnung ────
2022-07-06T18:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-06T18:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-06T18:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-06T20:00:00.000+02:00,──── Order Berechnung ────
2022-07-06T20:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-06T20:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-06T20:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-06T22:00:00.000+02:00,──── Order Berechnung ────
2022-07-06T22:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-06T22:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-06T22:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-07T00:00:00.000+02:00,──── Order Berechnung ────
2022-07-07T00:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-07T00:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-07T00:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-07T02:00:00.000+02:00,──── Order Berechnung ────
2022-07-07T02:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-07T02:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-07T02:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-07T04:00:00.000+02:00,──── Order Berechnung ────
2022-07-07T04:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-07T04:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-07T04:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-07T06:00:00.000+02:00,──── Order Berechnung ────
2022-07-07T06:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-07T06:00:00.000+02:00,Entry=1803.96 | SL=1814.32 | SL-Dist=10.36 | Loss/Kontrakt=10.36 | Qty=19.30377564
2022-07-07T06:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=19.30377564 Entry(Stop)=1803.96 SL=1814.32
2022-07-07T06:00:00.000+02:00,⊘ ORDER STORNIERT: Timeout nach 31 Bars (Max=30)
2022-07-18T16:00:00.000+02:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2022-07-19T00:00:00.000+02:00,──── SHORT: Fractal Low gefunden ────
2022-07-19T00:00:00.000+02:00,FL Preis=1706.67 | H2_EMA20=1711.87 | Abstand=0.3%
2022-07-19T00:00:00.000+02:00,Entry=1706.67 | SL=1723.87 (mode=Volles Fractal Low) | last_fh=1723.87
2022-07-19T00:00:00.000+02:00,→ SHORT ORDER PENDING gesetzt: Entry=1706.67 SL=1723.87 InitRisk=17.20
2022-07-19T00:00:00.000+02:00,──── Order Berechnung ────
2022-07-19T00:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-19T00:00:00.000+02:00,Entry=1706.67 | SL=1723.87 | SL-Dist=17.20 | Loss/Kontrakt=17.2 | Qty=11.62715788
2022-07-19T00:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=11.62715788 Entry(Stop)=1706.67 SL=1723.87
2022-07-19T02:00:00.000+02:00,──── Order Berechnung ────
2022-07-19T02:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-19T02:00:00.000+02:00,Entry=1706.67 | SL=1723.87 | SL-Dist=17.20 | Loss/Kontrakt=17.2 | Qty=11.62715788
2022-07-19T02:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=11.62715788 Entry(Stop)=1706.67 SL=1723.87
2022-07-19T04:00:00.000+02:00,──── Order Berechnung ────
2022-07-19T04:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-19T04:00:00.000+02:00,Entry=1706.67 | SL=1723.87 | SL-Dist=17.20 | Loss/Kontrakt=17.2 | Qty=11.62715788
2022-07-19T04:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=11.62715788 Entry(Stop)=1706.67 SL=1723.87
2022-07-19T06:00:00.000+02:00,──── Order Berechnung ────
2022-07-19T06:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-19T06:00:00.000+02:00,Entry=1706.67 | SL=1723.87 | SL-Dist=17.20 | Loss/Kontrakt=17.2 | Qty=11.62715788
2022-07-19T06:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=11.62715788 Entry(Stop)=1706.67 SL=1723.87
2022-07-19T08:00:00.000+02:00,──── Order Berechnung ────
2022-07-19T08:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-19T08:00:00.000+02:00,Entry=1706.67 | SL=1723.87 | SL-Dist=17.20 | Loss/Kontrakt=17.2 | Qty=11.62715788
2022-07-19T08:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=11.62715788 Entry(Stop)=1706.67 SL=1723.87
2022-07-19T10:00:00.000+02:00,──── Order Berechnung ────
2022-07-19T10:00:00.000+02:00,Equity=9999.36 | Risk%=2 | Risk$=199.99 | pointvalue=1 | mintick=0.01
2022-07-19T10:00:00.000+02:00,Entry=1706.67 | SL=1723.87 | SL-Dist=17.20 | Loss/Kontrakt=17.2 | Qty=11.62715788
2022-07-19T10:00:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=11.62715788 Entry(Stop)=1706.67 SL=1723.87
2022-07-19T12:00:00.000+02:00,──── Order Berechnung ────
