Datum,Nachricht
2025-10-29T10:00:00.000+01:00,Entry=177.409 | SL=177.026 | SL-Abstand=0.383 | Qty=260.75619296
2025-10-29T10:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=260.75619296 Entry(Stop)=177.409 SL=177.026
2025-10-29T12:00:00.000+01:00,──── Order Berechnung ────
2025-10-29T12:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-10-29T12:00:00.000+01:00,Entry=177.409 | SL=177.026 | SL-Abstand=0.383 | Qty=260.75619296
2025-10-29T12:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=260.75619296 Entry(Stop)=177.409 SL=177.026
2025-10-29T14:00:00.000+01:00,──── Order Berechnung ────
2025-10-29T14:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-10-29T14:00:00.000+01:00,Entry=177.409 | SL=177.026 | SL-Abstand=0.383 | Qty=260.75619296
2025-10-29T14:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=260.75619296 Entry(Stop)=177.409 SL=177.026
2025-10-29T16:00:00.000+01:00,──── Order Berechnung ────
2025-10-29T16:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-10-29T16:00:00.000+01:00,Entry=177.409 | SL=177.026 | SL-Abstand=0.383 | Qty=260.75619296
2025-10-29T16:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=260.75619296 Entry(Stop)=177.409 SL=177.026
2025-10-29T18:00:00.000+01:00,──── Order Berechnung ────
2025-10-29T18:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-10-29T18:00:00.000+01:00,Entry=177.409 | SL=177.026 | SL-Abstand=0.383 | Qty=260.75619296
2025-10-29T18:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=260.75619296 Entry(Stop)=177.409 SL=177.026
2025-10-29T20:00:00.000+01:00,──── Order Berechnung ────
2025-10-29T20:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-10-29T20:00:00.000+01:00,Entry=177.409 | SL=177.026 | SL-Abstand=0.383 | Qty=260.75619296
2025-10-29T20:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=260.75619296 Entry(Stop)=177.409 SL=177.026
2025-10-29T22:00:00.000+01:00,──── Order Berechnung ────
2025-10-29T22:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-10-29T22:00:00.000+01:00,Entry=177.409 | SL=177.026 | SL-Abstand=0.383 | Qty=260.75619296
2025-10-29T22:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=260.75619296 Entry(Stop)=177.409 SL=177.026
2025-10-30T00:00:00.000+01:00,──── Order Berechnung ────
2025-10-30T00:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-10-30T00:00:00.000+01:00,Entry=177.409 | SL=177.026 | SL-Abstand=0.383 | Qty=260.75619296
2025-10-30T00:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=260.75619296 Entry(Stop)=177.409 SL=177.026
2025-10-30T02:00:00.000+01:00,──── Order Berechnung ────
2025-10-30T02:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-10-30T02:00:00.000+01:00,Entry=177.409 | SL=177.026 | SL-Abstand=0.383 | Qty=260.75619296
2025-10-30T02:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=260.75619296 Entry(Stop)=177.409 SL=177.026
2025-10-30T04:00:00.000+01:00,──── Order Berechnung ────
2025-10-30T04:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-10-30T04:00:00.000+01:00,Entry=177.409 | SL=177.026 | SL-Abstand=0.383 | Qty=260.75619296
2025-10-30T04:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=260.75619296 Entry(Stop)=177.409 SL=177.026
2025-10-30T06:00:00.000+01:00,──── Order Berechnung ────
2025-10-30T06:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-10-30T06:00:00.000+01:00,Entry=177.409 | SL=177.026 | SL-Abstand=0.383 | Qty=260.75619296
2025-10-30T06:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=260.75619296 Entry(Stop)=177.409 SL=177.026
2025-10-30T08:00:00.000+01:00,──── Order Berechnung ────
2025-10-30T08:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-10-30T08:00:00.000+01:00,Entry=177.409 | SL=177.026 | SL-Abstand=0.383 | Qty=260.75619296
2025-10-30T08:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=260.75619296 Entry(Stop)=177.409 SL=177.026
2025-10-30T10:00:00.000+01:00,──── Order Berechnung ────
2025-10-30T10:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-10-30T10:00:00.000+01:00,Entry=177.409 | SL=177.026 | SL-Abstand=0.383 | Qty=260.75619296
2025-10-30T10:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=260.75619296 Entry(Stop)=177.409 SL=177.026
2025-10-30T12:00:00.000+01:00,──── Order Berechnung ────
2025-10-30T12:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-10-30T12:00:00.000+01:00,Entry=177.409 | SL=177.026 | SL-Abstand=0.383 | Qty=260.75619296
2025-10-30T12:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=260.75619296 Entry(Stop)=177.409 SL=177.026
2025-10-30T14:00:00.000+01:00,──── Order Berechnung ────
2025-10-30T14:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-10-30T14:00:00.000+01:00,Entry=177.409 | SL=177.026 | SL-Abstand=0.383 | Qty=260.75619296
2025-10-30T14:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=260.75619296 Entry(Stop)=177.409 SL=177.026
2025-10-30T16:00:00.000+01:00,──── Order Berechnung ────
2025-10-30T16:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-10-30T16:00:00.000+01:00,Entry=177.409 | SL=177.026 | SL-Abstand=0.383 | Qty=260.75619296
2025-10-30T16:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=260.75619296 Entry(Stop)=177.409 SL=177.026
2025-10-30T18:00:00.000+01:00,──── Order Berechnung ────
2025-10-30T18:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-10-30T18:00:00.000+01:00,Entry=177.409 | SL=177.026 | SL-Abstand=0.383 | Qty=260.75619296
2025-10-30T18:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=260.75619296 Entry(Stop)=177.409 SL=177.026
2025-10-30T20:00:00.000+01:00,──── Order Berechnung ────
2025-10-30T20:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-10-30T20:00:00.000+01:00,Entry=177.409 | SL=177.026 | SL-Abstand=0.383 | Qty=260.75619296
2025-10-30T20:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=260.75619296 Entry(Stop)=177.409 SL=177.026
2025-10-30T22:00:00.000+01:00,──── Order Berechnung ────
2025-10-30T22:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-10-30T22:00:00.000+01:00,Entry=177.409 | SL=177.026 | SL-Abstand=0.383 | Qty=260.75619296
2025-10-30T22:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=260.75619296 Entry(Stop)=177.409 SL=177.026
2025-10-31T00:00:00.000+01:00,──── Order Berechnung ────
2025-10-31T00:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-10-31T00:00:00.000+01:00,Entry=177.409 | SL=177.026 | SL-Abstand=0.383 | Qty=260.75619296
2025-10-31T00:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=260.75619296 Entry(Stop)=177.409 SL=177.026
2025-10-31T02:00:00.000+01:00,──── Order Berechnung ────
2025-10-31T02:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-10-31T02:00:00.000+01:00,Entry=177.409 | SL=177.026 | SL-Abstand=0.383 | Qty=260.75619296
2025-10-31T02:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=260.75619296 Entry(Stop)=177.409 SL=177.026
2025-10-31T02:00:00.000+01:00,⊘ ORDER STORNIERT: Timeout nach 21 Bars (Max=20)
2025-11-05T13:00:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-11-05T13:00:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2025-11-07T05:00:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-11-24T09:02:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-11-24T09:02:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2025-11-26T01:00:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-11-28T15:00:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-11-28T15:00:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2025-12-02T07:00:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-12-05T11:00:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-12-05T11:00:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2025-12-09T03:00:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-12-15T15:02:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-12-15T15:02:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2025-12-17T07:00:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-12-23T19:00:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-12-23T19:00:00.000+01:00,──── LONG: Fractal High gefunden ────
2025-12-23T19:00:00.000+01:00,FH Preis=184.233 | H2_EMA20=184.084 | Abstand=0.08%
2025-12-23T19:00:00.000+01:00,Entry=184.233 | SL=183.835 (mode=Halber Abstand) | last_fl=183.437
2025-12-23T19:00:00.000+01:00,→ LONG ORDER PENDING gesetzt: Entry=184.233 SL=183.835
2025-12-23T19:00:00.000+01:00,──── Order Berechnung ────
2025-12-23T19:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-12-23T19:00:00.000+01:00,Entry=184.233 | SL=183.835 | SL-Abstand=0.398 | Qty=251.25628141
2025-12-23T19:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=251.25628141 Entry(Stop)=184.233 SL=183.835
2025-12-23T21:00:00.000+01:00,──── Order Berechnung ────
2025-12-23T21:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-12-23T21:00:00.000+01:00,Entry=184.233 | SL=183.835 | SL-Abstand=0.398 | Qty=251.25628141
2025-12-23T21:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=251.25628141 Entry(Stop)=184.233 SL=183.835
2025-12-23T23:00:00.000+01:00,──── Order Berechnung ────
2025-12-23T23:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-12-23T23:00:00.000+01:00,Entry=184.233 | SL=183.835 | SL-Abstand=0.398 | Qty=251.25628141
2025-12-23T23:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=251.25628141 Entry(Stop)=184.233 SL=183.835
2025-12-24T01:00:00.000+01:00,──── Order Berechnung ────
2025-12-24T01:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-12-24T01:00:00.000+01:00,Entry=184.233 | SL=183.835 | SL-Abstand=0.398 | Qty=251.25628141
2025-12-24T01:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=251.25628141 Entry(Stop)=184.233 SL=183.835
2025-12-24T03:00:00.000+01:00,──── Order Berechnung ────
2025-12-24T03:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-12-24T03:00:00.000+01:00,Entry=184.233 | SL=183.835 | SL-Abstand=0.398 | Qty=251.25628141
2025-12-24T03:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=251.25628141 Entry(Stop)=184.233 SL=183.835
2025-12-24T05:00:00.000+01:00,──── Order Berechnung ────
2025-12-24T05:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-12-24T05:00:00.000+01:00,Entry=184.233 | SL=183.835 | SL-Abstand=0.398 | Qty=251.25628141
2025-12-24T05:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=251.25628141 Entry(Stop)=184.233 SL=183.835
2025-12-24T07:00:00.000+01:00,──── Order Berechnung ────
2025-12-24T07:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-12-24T07:00:00.000+01:00,Entry=184.233 | SL=183.835 | SL-Abstand=0.398 | Qty=251.25628141
2025-12-24T07:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=251.25628141 Entry(Stop)=184.233 SL=183.835
2025-12-24T09:00:00.000+01:00,──── Order Berechnung ────
2025-12-24T09:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-12-24T09:00:00.000+01:00,Entry=184.233 | SL=183.835 | SL-Abstand=0.398 | Qty=251.25628141
2025-12-24T09:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=251.25628141 Entry(Stop)=184.233 SL=183.835
2025-12-24T11:00:00.000+01:00,──── Order Berechnung ────
2025-12-24T11:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-12-24T11:00:00.000+01:00,Entry=184.233 | SL=183.835 | SL-Abstand=0.398 | Qty=251.25628141
2025-12-24T11:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=251.25628141 Entry(Stop)=184.233 SL=183.835
2025-12-24T13:00:00.000+01:00,──── Order Berechnung ────
2025-12-24T13:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-12-24T13:00:00.000+01:00,Entry=184.233 | SL=183.835 | SL-Abstand=0.398 | Qty=251.25628141
2025-12-24T13:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=251.25628141 Entry(Stop)=184.233 SL=183.835
2025-12-24T15:00:00.000+01:00,──── Order Berechnung ────
2025-12-24T15:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-12-24T15:00:00.000+01:00,Entry=184.233 | SL=183.835 | SL-Abstand=0.398 | Qty=251.25628141
2025-12-24T15:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=251.25628141 Entry(Stop)=184.233 SL=183.835
2025-12-24T17:00:00.000+01:00,──── Order Berechnung ────
2025-12-24T17:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-12-24T17:00:00.000+01:00,Entry=184.233 | SL=183.835 | SL-Abstand=0.398 | Qty=251.25628141
2025-12-24T17:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=251.25628141 Entry(Stop)=184.233 SL=183.835
2025-12-24T19:00:00.000+01:00,──── Order Berechnung ────
2025-12-24T19:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-12-24T19:00:00.000+01:00,Entry=184.233 | SL=183.835 | SL-Abstand=0.398 | Qty=251.25628141
2025-12-24T19:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=251.25628141 Entry(Stop)=184.233 SL=183.835
2025-12-24T21:00:00.000+01:00,──── Order Berechnung ────
2025-12-24T21:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-12-24T21:00:00.000+01:00,Entry=184.233 | SL=183.835 | SL-Abstand=0.398 | Qty=251.25628141
2025-12-24T21:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=251.25628141 Entry(Stop)=184.233 SL=183.835
2025-12-25T01:00:00.000+01:00,──── Order Berechnung ────
2025-12-25T01:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-12-25T01:00:00.000+01:00,Entry=184.233 | SL=183.835 | SL-Abstand=0.398 | Qty=251.25628141
2025-12-25T01:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=251.25628141 Entry(Stop)=184.233 SL=183.835
2025-12-25T03:00:00.000+01:00,──── Order Berechnung ────
2025-12-25T03:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-12-25T03:00:00.000+01:00,Entry=184.233 | SL=183.835 | SL-Abstand=0.398 | Qty=251.25628141
2025-12-25T03:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=251.25628141 Entry(Stop)=184.233 SL=183.835
2025-12-25T05:00:00.000+01:00,──── Order Berechnung ────
2025-12-25T05:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-12-25T05:00:00.000+01:00,Entry=184.233 | SL=183.835 | SL-Abstand=0.398 | Qty=251.25628141
2025-12-25T05:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=251.25628141 Entry(Stop)=184.233 SL=183.835
2025-12-25T07:00:00.000+01:00,──── Order Berechnung ────
2025-12-25T07:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-12-25T07:00:00.000+01:00,Entry=184.233 | SL=183.835 | SL-Abstand=0.398 | Qty=251.25628141
2025-12-25T07:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=251.25628141 Entry(Stop)=184.233 SL=183.835
2025-12-25T23:00:00.000+01:00,──── Order Berechnung ────
2025-12-25T23:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-12-25T23:00:00.000+01:00,Entry=184.233 | SL=183.835 | SL-Abstand=0.398 | Qty=251.25628141
2025-12-25T23:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=251.25628141 Entry(Stop)=184.233 SL=183.835
2025-12-26T01:00:00.000+01:00,──── Order Berechnung ────
2025-12-26T01:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-12-26T01:00:00.000+01:00,Entry=184.233 | SL=183.835 | SL-Abstand=0.398 | Qty=251.25628141
2025-12-26T01:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=251.25628141 Entry(Stop)=184.233 SL=183.835
2025-12-26T03:00:00.000+01:00,──── Order Berechnung ────
2025-12-26T03:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2025-12-26T03:00:00.000+01:00,Entry=184.233 | SL=183.835 | SL-Abstand=0.398 | Qty=251.25628141
2025-12-26T03:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=251.25628141 Entry(Stop)=184.233 SL=183.835
2025-12-26T03:00:00.000+01:00,⊘ ORDER STORNIERT: Timeout nach 21 Bars (Max=20)
2025-12-30T15:00:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-12-30T15:00:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2026-01-02T07:00:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2026-01-07T15:00:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2026-01-07T15:00:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2026-01-09T07:00:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2026-01-19T11:02:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2026-01-19T11:02:00.000+01:00,──── LONG: Fractal High gefunden ────
2026-01-19T11:02:00.000+01:00,FH Preis=183.843 | H2_EMA20=183.685 | Abstand=0.09%
2026-01-19T11:02:00.000+01:00,Entry=183.843 | SL=183.279 (mode=Halber Abstand) | last_fl=182.714
2026-01-19T11:02:00.000+01:00,→ LONG ORDER PENDING gesetzt: Entry=183.843 SL=183.279
2026-01-19T11:02:00.000+01:00,──── Order Berechnung ────
2026-01-19T11:02:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2026-01-19T11:02:00.000+01:00,Entry=183.843 | SL=183.279 | SL-Abstand=0.564 | Qty=177.14791851
2026-01-19T11:02:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=177.14791851 Entry(Stop)=183.843 SL=183.279
2026-01-19T13:02:00.000+01:00,──── Order Berechnung ────
2026-01-19T13:02:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2026-01-19T13:02:00.000+01:00,Entry=183.843 | SL=183.279 | SL-Abstand=0.564 | Qty=177.14791851
2026-01-19T13:02:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=177.14791851 Entry(Stop)=183.843 SL=183.279
2026-01-19T15:02:00.000+01:00,──── Order Berechnung ────
2026-01-19T15:02:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2026-01-19T15:02:00.000+01:00,Entry=183.843 | SL=183.279 | SL-Abstand=0.564 | Qty=177.14791851
2026-01-19T15:02:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=177.14791851 Entry(Stop)=183.843 SL=183.279
2026-01-19T17:02:00.000+01:00,──── Order Berechnung ────
2026-01-19T17:02:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2026-01-19T17:02:00.000+01:00,Entry=183.843 | SL=183.279 | SL-Abstand=0.564 | Qty=177.14791851
2026-01-19T17:02:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=177.14791851 Entry(Stop)=183.843 SL=183.279
2026-01-19T19:02:00.000+01:00,──── Order Berechnung ────
2026-01-19T19:02:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2026-01-19T19:02:00.000+01:00,Entry=183.843 | SL=183.279 | SL-Abstand=0.564 | Qty=177.14791851
2026-01-19T19:02:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=177.14791851 Entry(Stop)=183.843 SL=183.279
2026-01-19T21:02:00.000+01:00,──── Order Berechnung ────
2026-01-19T21:02:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2026-01-19T21:02:00.000+01:00,Entry=183.843 | SL=183.279 | SL-Abstand=0.564 | Qty=177.14791851
2026-01-19T21:02:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=177.14791851 Entry(Stop)=183.843 SL=183.279
2026-01-19T23:00:00.000+01:00,──── Order Berechnung ────
2026-01-19T23:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2026-01-19T23:00:00.000+01:00,Entry=183.843 | SL=183.279 | SL-Abstand=0.564 | Qty=177.14791851
2026-01-19T23:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=177.14791851 Entry(Stop)=183.843 SL=183.279
2026-01-20T01:00:00.000+01:00,──── Order Berechnung ────
2026-01-20T01:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2026-01-20T01:00:00.000+01:00,Entry=183.843 | SL=183.279 | SL-Abstand=0.564 | Qty=177.14791851
2026-01-20T01:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=177.14791851 Entry(Stop)=183.843 SL=183.279
2026-01-20T03:00:00.000+01:00,──── Order Berechnung ────
2026-01-20T03:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2026-01-20T03:00:00.000+01:00,Entry=183.843 | SL=183.279 | SL-Abstand=0.564 | Qty=177.14791851
2026-01-20T03:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=177.14791851 Entry(Stop)=183.843 SL=183.279
2026-01-20T05:00:00.000+01:00,──── Order Berechnung ────
2026-01-20T05:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2026-01-20T05:00:00.000+01:00,Entry=183.843 | SL=183.279 | SL-Abstand=0.564 | Qty=177.14791851
2026-01-20T05:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=177.14791851 Entry(Stop)=183.843 SL=183.279
2026-01-20T07:00:00.000+01:00,──── Order Berechnung ────
2026-01-20T07:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2026-01-20T07:00:00.000+01:00,Entry=183.843 | SL=183.279 | SL-Abstand=0.564 | Qty=177.14791851
2026-01-20T07:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=177.14791851 Entry(Stop)=183.843 SL=183.279
2026-01-20T09:00:00.000+01:00,──── Order Berechnung ────
2026-01-20T09:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2026-01-20T09:00:00.000+01:00,Entry=183.843 | SL=183.279 | SL-Abstand=0.564 | Qty=177.14791851
2026-01-20T09:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=177.14791851 Entry(Stop)=183.843 SL=183.279
2026-01-20T11:00:00.000+01:00,──── Order Berechnung ────
2026-01-20T11:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2026-01-20T11:00:00.000+01:00,Entry=183.843 | SL=183.279 | SL-Abstand=0.564 | Qty=177.14791851
2026-01-20T11:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=177.14791851 Entry(Stop)=183.843 SL=183.279
2026-01-20T13:00:00.000+01:00,──── Order Berechnung ────
2026-01-20T13:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2026-01-20T13:00:00.000+01:00,Entry=183.843 | SL=183.279 | SL-Abstand=0.564 | Qty=177.14791851
2026-01-20T13:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=177.14791851 Entry(Stop)=183.843 SL=183.279
2026-01-20T15:00:00.000+01:00,──── Order Berechnung ────
2026-01-20T15:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2026-01-20T15:00:00.000+01:00,Entry=183.843 | SL=183.279 | SL-Abstand=0.564 | Qty=177.14791851
2026-01-20T15:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=177.14791851 Entry(Stop)=183.843 SL=183.279
2026-01-20T17:00:00.000+01:00,──── Order Berechnung ────
2026-01-20T17:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2026-01-20T17:00:00.000+01:00,Entry=183.843 | SL=183.279 | SL-Abstand=0.564 | Qty=177.14791851
2026-01-20T17:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=177.14791851 Entry(Stop)=183.843 SL=183.279
2026-01-20T19:00:00.000+01:00,──── Order Berechnung ────
2026-01-20T19:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2026-01-20T19:00:00.000+01:00,Entry=183.843 | SL=183.279 | SL-Abstand=0.564 | Qty=177.14791851
2026-01-20T19:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=177.14791851 Entry(Stop)=183.843 SL=183.279
2026-01-20T21:00:00.000+01:00,──── Order Berechnung ────
2026-01-20T21:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2026-01-20T21:00:00.000+01:00,Entry=183.843 | SL=183.279 | SL-Abstand=0.564 | Qty=177.14791851
2026-01-20T21:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=177.14791851 Entry(Stop)=183.843 SL=183.279
2026-01-20T23:00:00.000+01:00,──── Order Berechnung ────
2026-01-20T23:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2026-01-20T23:00:00.000+01:00,Entry=183.843 | SL=183.279 | SL-Abstand=0.564 | Qty=177.14791851
2026-01-20T23:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=177.14791851 Entry(Stop)=183.843 SL=183.279
2026-01-21T01:00:00.000+01:00,──── Order Berechnung ────
2026-01-21T01:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
2026-01-21T01:00:00.000+01:00,Entry=183.843 | SL=183.279 | SL-Abstand=0.564 | Qty=177.14791851
2026-01-21T01:00:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=177.14791851 Entry(Stop)=183.843 SL=183.279
2026-01-21T03:00:00.000+01:00,──── Order Berechnung ────
