Datum,Nachricht
2020-02-04T19:30:00.000+01:00,FH Preis=49.74 | H2_EMA20=48.49 | Abstand=2.58%
2020-02-04T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.58% > Max=0.5%
2020-02-05T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2020-02-05T19:30:00.000+01:00,FH Preis=50.41 | H2_EMA20=48.88 | Abstand=3.14%
2020-02-05T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.14% > Max=0.5%
2020-02-07T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2020-02-07T19:30:00.000+01:00,FH Preis=50.66 | H2_EMA20=49.37 | Abstand=2.6%
2020-02-07T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.6% > Max=0.5%
2020-02-11T15:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2020-05-04T21:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2020-05-05T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2020-05-05T19:30:00.000+02:00,FH Preis=53.50 | H2_EMA20=52.60 | Abstand=1.72%
2020-05-05T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.72% > Max=0.5%
2020-05-07T15:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2020-05-07T15:30:00.000+02:00,FH Preis=53.31 | H2_EMA20=52.53 | Abstand=1.49%
2020-05-07T15:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.49% > Max=0.5%
2020-05-08T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2020-05-08T19:30:00.000+02:00,FH Preis=53.27 | H2_EMA20=52.52 | Abstand=1.41%
2020-05-08T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.41% > Max=0.5%
2020-05-11T21:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2020-05-14T19:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2020-05-15T17:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2020-05-15T17:30:00.000+02:00,FH Preis=54.54 | H2_EMA20=53.56 | Abstand=1.83%
2020-05-15T17:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.83% > Max=0.5%
2020-05-18T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2020-05-18T19:30:00.000+02:00,FH Preis=55.24 | H2_EMA20=53.93 | Abstand=2.43%
2020-05-18T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.43% > Max=0.5%
2020-05-20T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2020-05-20T19:30:00.000+02:00,FH Preis=56.98 | H2_EMA20=55.08 | Abstand=3.45%
2020-05-20T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.45% > Max=0.5%
2020-05-21T19:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2020-05-29T21:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2020-06-01T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2020-06-01T19:30:00.000+02:00,FH Preis=54.10 | H2_EMA20=53.30 | Abstand=1.5%
2020-06-01T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.5% > Max=0.5%
2020-06-03T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2020-06-03T19:30:00.000+02:00,FH Preis=53.64 | H2_EMA20=53.09 | Abstand=1.04%
2020-06-03T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.04% > Max=0.5%
2020-06-04T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2020-06-04T19:30:00.000+02:00,FH Preis=53.73 | H2_EMA20=52.91 | Abstand=1.55%
2020-06-04T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.55% > Max=0.5%
2020-06-05T21:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2020-06-15T19:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2020-06-16T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2020-06-16T19:30:00.000+02:00,FH Preis=56.06 | H2_EMA20=54.24 | Abstand=3.36%
2020-06-16T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.36% > Max=0.5%
2020-06-17T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2020-06-17T19:30:00.000+02:00,FH Preis=55.80 | H2_EMA20=54.41 | Abstand=2.56%
2020-06-17T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.56% > Max=0.5%
2020-06-19T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2020-06-19T19:30:00.000+02:00,FH Preis=55.45 | H2_EMA20=54.36 | Abstand=2.01%
2020-06-19T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.01% > Max=0.5%
2020-06-22T19:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2020-08-12T17:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2020-08-13T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2020-08-13T19:30:00.000+02:00,FH Preis=84.02 | H2_EMA20=81.75 | Abstand=2.78%
2020-08-13T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.78% > Max=0.5%
2020-08-14T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2020-08-14T19:30:00.000+02:00,FH Preis=83.21 | H2_EMA20=81.65 | Abstand=1.91%
2020-08-14T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.91% > Max=0.5%
2020-08-17T21:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2020-08-17T21:30:00.000+02:00,FH Preis=83.06 | H2_EMA20=81.90 | Abstand=1.42%
2020-08-17T21:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.42% > Max=0.5%
2020-08-19T17:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2020-08-20T15:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2020-08-21T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2020-08-21T19:30:00.000+02:00,FH Preis=84.39 | H2_EMA20=82.38 | Abstand=2.44%
2020-08-21T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.44% > Max=0.5%
2020-08-24T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2020-08-24T19:30:00.000+02:00,FH Preis=85.33 | H2_EMA20=82.62 | Abstand=3.28%
2020-08-24T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.28% > Max=0.5%
2020-08-26T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2020-08-26T19:30:00.000+02:00,FH Preis=87.70 | H2_EMA20=84.30 | Abstand=4.04%
2020-08-26T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=4.04% > Max=0.5%
2020-08-27T15:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2020-10-12T15:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2020-10-12T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2020-10-12T19:30:00.000+02:00,FH Preis=85.12 | H2_EMA20=84.53 | Abstand=0.7%
2020-10-12T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.7% > Max=0.5%
2020-10-13T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2020-10-13T19:30:00.000+02:00,FH Preis=86.07 | H2_EMA20=84.77 | Abstand=1.54%
2020-10-13T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.54% > Max=0.5%
2020-10-14T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2020-10-14T19:30:00.000+02:00,FH Preis=85.96 | H2_EMA20=84.72 | Abstand=1.46%
2020-10-14T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.46% > Max=0.5%
2020-10-16T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2020-10-16T19:30:00.000+02:00,FH Preis=83.98 | H2_EMA20=83.88 | Abstand=0.12%
2020-10-16T19:30:00.000+02:00,Entry=83.98 | SL=83.20 (mode=Halber Abstand) | last_fl=82.42
2020-10-16T19:30:00.000+02:00,→ LONG ORDER PENDING gesetzt: Entry=83.98 SL=83.20
2020-10-16T19:30:00.000+02:00,──── Order Berechnung ────
2020-10-16T19:30:00.000+02:00,Equity=9947.78 | Risk%=1 | Risk$=99.48 | pointvalue=1 | mintick=0.01
2020-10-16T19:30:00.000+02:00,Entry=83.98 | SL=83.20 | SL-Dist=0.78 | Loss/Kontrakt=0.78 | Qty=127.53567605
2020-10-16T19:30:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=127.53567605 Entry(Stop)=83.98 SL=83.20
2020-10-16T21:30:00.000+02:00,──── Order Berechnung ────
2020-10-16T21:30:00.000+02:00,Equity=9947.78 | Risk%=1 | Risk$=99.48 | pointvalue=1 | mintick=0.01
2020-10-16T21:30:00.000+02:00,Entry=83.98 | SL=83.20 | SL-Dist=0.78 | Loss/Kontrakt=0.78 | Qty=127.53567605
2020-10-16T21:30:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=127.53567605 Entry(Stop)=83.98 SL=83.20
2020-10-19T15:30:00.000+02:00,──── Order Berechnung ────
2020-10-19T15:30:00.000+02:00,Equity=9947.78 | Risk%=1 | Risk$=99.48 | pointvalue=1 | mintick=0.01
2020-10-19T15:30:00.000+02:00,Entry=83.98 | SL=83.20 | SL-Dist=0.78 | Loss/Kontrakt=0.78 | Qty=127.53567605
2020-10-19T15:30:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=127.53567605 Entry(Stop)=83.98 SL=83.20
2020-10-19T17:30:00.000+02:00,──── Order Berechnung ────
2020-10-19T17:30:00.000+02:00,Equity=9947.78 | Risk%=1 | Risk$=99.48 | pointvalue=1 | mintick=0.01
2020-10-19T17:30:00.000+02:00,Entry=83.98 | SL=83.20 | SL-Dist=0.78 | Loss/Kontrakt=0.78 | Qty=127.53567605
2020-10-19T17:30:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=127.53567605 Entry(Stop)=83.98 SL=83.20
2020-10-19T17:30:00.000+02:00,⊘ ORDER STORNIERT: Entry zu weit weg! Entry=83.98 Close=82.88 Abstand=1.33% (Max=1%)
2020-12-14T15:30:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2020-12-15T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2020-12-15T19:30:00.000+01:00,FH Preis=97.97 | H2_EMA20=93.64 | Abstand=4.62%
2020-12-15T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=4.62% > Max=0.5%
2020-12-17T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2020-12-17T19:30:00.000+01:00,FH Preis=97.92 | H2_EMA20=95.33 | Abstand=2.72%
2020-12-17T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.72% > Max=0.5%
2020-12-18T21:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2020-12-18T21:30:00.000+01:00,FH Preis=97.66 | H2_EMA20=95.69 | Abstand=2.06%
2020-12-18T21:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.06% > Max=0.5%
2020-12-21T15:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2020-12-30T17:30:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2020-12-31T15:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2020-12-31T15:30:00.000+01:00,FH Preis=92.85 | H2_EMA20=91.98 | Abstand=0.94%
2020-12-31T15:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.94% > Max=0.5%
2021-01-04T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2021-01-04T19:30:00.000+01:00,FH Preis=96.06 | H2_EMA20=91.93 | Abstand=4.49%
2021-01-04T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=4.49% > Max=0.5%
2021-01-05T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2021-01-05T19:30:00.000+01:00,FH Preis=93.19 | H2_EMA20=92.02 | Abstand=1.27%
2021-01-05T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.27% > Max=0.5%
2021-01-06T17:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2021-01-06T17:30:00.000+01:00,FH Preis=92.98 | H2_EMA20=91.95 | Abstand=1.12%
2021-01-06T17:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.12% > Max=0.5%
2021-01-07T17:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2021-04-21T15:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2021-04-21T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2021-04-21T19:30:00.000+02:00,FH Preis=81.65 | H2_EMA20=80.67 | Abstand=1.21%
2021-04-21T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.21% > Max=0.5%
2021-04-22T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2021-04-22T19:30:00.000+02:00,FH Preis=81.79 | H2_EMA20=80.48 | Abstand=1.62%
2021-04-22T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.62% > Max=0.5%
2021-04-26T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2021-04-26T19:30:00.000+02:00,FH Preis=85.89 | H2_EMA20=82.19 | Abstand=4.5%
2021-04-26T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=4.5% > Max=0.5%
2021-04-27T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2021-04-27T19:30:00.000+02:00,FH Preis=87.14 | H2_EMA20=83.36 | Abstand=4.53%
2021-04-27T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=4.53% > Max=0.5%
2021-04-28T15:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2021-06-10T15:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2021-06-10T21:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2021-06-10T21:30:00.000+02:00,FH Preis=81.70 | H2_EMA20=80.88 | Abstand=1.01%
2021-06-10T21:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.01% > Max=0.5%
2021-06-11T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2021-06-11T19:30:00.000+02:00,FH Preis=82.32 | H2_EMA20=80.97 | Abstand=1.66%
2021-06-11T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.66% > Max=0.5%
2021-06-15T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2021-06-15T19:30:00.000+02:00,FH Preis=81.67 | H2_EMA20=80.96 | Abstand=0.87%
2021-06-15T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.87% > Max=0.5%
2021-06-16T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2021-06-16T19:30:00.000+02:00,FH Preis=81.45 | H2_EMA20=80.75 | Abstand=0.86%
2021-06-16T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.86% > Max=0.5%
2021-06-17T15:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2021-07-20T19:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2021-07-26T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2021-07-26T19:30:00.000+02:00,FH Preis=92.73 | H2_EMA20=90.38 | Abstand=2.6%
2021-07-26T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.6% > Max=0.5%
2021-07-27T19:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2021-08-13T15:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2021-08-13T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2021-08-13T19:30:00.000+02:00,FH Preis=111.70 | H2_EMA20=108.60 | Abstand=2.85%
2021-08-13T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.85% > Max=0.5%
2021-08-16T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2021-08-16T19:30:00.000+02:00,FH Preis=111.56 | H2_EMA20=108.40 | Abstand=2.92%
2021-08-16T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.92% > Max=0.5%
2021-08-17T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2021-08-17T19:30:00.000+02:00,FH Preis=108.69 | H2_EMA20=108.06 | Abstand=0.58%
2021-08-17T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.58% > Max=0.5%
2021-08-18T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2021-08-18T19:30:00.000+02:00,FH Preis=108.04 | H2_EMA20=107.19 | Abstand=0.79%
2021-08-18T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.79% > Max=0.5%
2021-08-19T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2021-08-19T19:30:00.000+02:00,FH Preis=106.17 | H2_EMA20=106.22 | Abstand=0.05%
2021-08-19T19:30:00.000+02:00,Entry=106.17 | SL=104.08 (mode=Halber Abstand) | last_fl=101.98
2021-08-19T19:30:00.000+02:00,→ LONG ORDER PENDING gesetzt: Entry=106.17 SL=104.08
2021-08-19T19:30:00.000+02:00,──── Order Berechnung ────
2021-08-19T19:30:00.000+02:00,Equity=9947.78 | Risk%=1 | Risk$=99.48 | pointvalue=1 | mintick=0.01
2021-08-19T19:30:00.000+02:00,Entry=106.17 | SL=104.08 | SL-Dist=2.09 | Loss/Kontrakt=2.095 | Qty=47.48344979
2021-08-19T19:30:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=47.48344979 Entry(Stop)=106.17 SL=104.08
2021-08-19T19:30:00.000+02:00,⊘ ORDER STORNIERT: Entry zu weit weg! Entry=106.17 Close=104.09 Abstand=2% (Max=1%)
2021-08-23T15:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2021-08-24T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2021-08-24T19:30:00.000+02:00,FH Preis=109.58 | H2_EMA20=106.71 | Abstand=2.69%
2021-08-24T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.69% > Max=0.5%
2021-08-25T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2021-08-25T19:30:00.000+02:00,FH Preis=109.90 | H2_EMA20=107.17 | Abstand=2.55%
2021-08-25T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.55% > Max=0.5%
2021-08-26T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2021-08-26T19:30:00.000+02:00,FH Preis=109.20 | H2_EMA20=107.38 | Abstand=1.7%
2021-08-26T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.7% > Max=0.5%
2021-08-27T21:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2021-08-27T21:30:00.000+02:00,FH Preis=111.76 | H2_EMA20=108.61 | Abstand=2.9%
2021-08-27T21:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.9% > Max=0.5%
2021-08-30T15:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2021-09-14T17:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2021-09-14T21:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2021-09-14T21:30:00.000+02:00,FH Preis=106.80 | H2_EMA20=106.09 | Abstand=0.67%
2021-09-14T21:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.67% > Max=0.5%
2021-09-16T17:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2021-09-16T17:30:00.000+02:00,FH Preis=105.61 | H2_EMA20=105.57 | Abstand=0.04%
2021-09-16T17:30:00.000+02:00,Entry=105.61 | SL=104.83 (mode=Halber Abstand) | last_fl=104.04
2021-09-16T17:30:00.000+02:00,→ LONG ORDER PENDING gesetzt: Entry=105.61 SL=104.83
2021-09-16T17:30:00.000+02:00,──── Order Berechnung ────
2021-09-16T17:30:00.000+02:00,Equity=9947.78 | Risk%=1 | Risk$=99.48 | pointvalue=1 | mintick=0.01
2021-09-16T17:30:00.000+02:00,Entry=105.61 | SL=104.83 | SL-Dist=0.78 | Loss/Kontrakt=0.785 | Qty=126.7233469
2021-09-16T17:30:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=126.7233469 Entry(Stop)=105.61 SL=104.83
2021-09-16T17:30:00.000+02:00,"⊘ ORDER STORNIERT: HTF Trend nicht mehr gültig (trade_dir=1, htf_bullish=false, htf_bearish=false)"
2021-11-24T15:30:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2021-11-30T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2021-11-30T19:30:00.000+01:00,FH Preis=164.41 | H2_EMA20=156.08 | Abstand=5.34%
2021-11-30T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=5.34% > Max=0.5%
2021-12-01T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2021-12-01T19:30:00.000+01:00,FH Preis=160.78 | H2_EMA20=155.75 | Abstand=3.23%
2021-12-01T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.23% > Max=0.5%
2021-12-02T19:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2021-12-08T15:30:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2021-12-08T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2021-12-08T19:30:00.000+01:00,FH Preis=147.00 | H2_EMA20=145.41 | Abstand=1.09%
2021-12-08T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.09% > Max=0.5%
2021-12-09T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2021-12-09T19:30:00.000+01:00,FH Preis=146.67 | H2_EMA20=144.12 | Abstand=1.77%
2021-12-09T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.77% > Max=0.5%
2021-12-10T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2021-12-10T19:30:00.000+01:00,FH Preis=141.36 | H2_EMA20=142.01 | Abstand=0.46%
2021-12-10T19:30:00.000+01:00,Entry=141.36 | SL=138.68 (mode=Halber Abstand) | last_fl=136.00
2021-12-10T19:30:00.000+01:00,→ LONG ORDER PENDING gesetzt: Entry=141.36 SL=138.68
2021-12-10T19:30:00.000+01:00,──── Order Berechnung ────
2021-12-10T19:30:00.000+01:00,Equity=9947.78 | Risk%=1 | Risk$=99.48 | pointvalue=1 | mintick=0.01
2021-12-10T19:30:00.000+01:00,Entry=141.36 | SL=138.68 | SL-Dist=2.68 | Loss/Kontrakt=2.68 | Qty=37.11859228
2021-12-10T19:30:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=37.11859228 Entry(Stop)=141.36 SL=138.68
2021-12-10T19:30:00.000+01:00,⊘ ORDER STORNIERT: Entry zu weit weg! Entry=141.36 Close=138.21 Abstand=2.28% (Max=1%)
2022-01-03T15:30:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2022-01-03T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2022-01-03T19:30:00.000+01:00,FH Preis=151.65 | H2_EMA20=147.75 | Abstand=2.64%
2022-01-03T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.64% > Max=0.5%
2022-01-04T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2022-01-04T19:30:00.000+01:00,FH Preis=152.42 | H2_EMA20=146.61 | Abstand=3.96%
2022-01-04T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.96% > Max=0.5%
2022-01-05T17:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2022-01-05T17:30:00.000+01:00,FH Preis=144.73 | H2_EMA20=145.21 | Abstand=0.33%
2022-01-05T17:30:00.000+01:00,Entry=144.73 | SL=144.14 (mode=Halber Abstand) | last_fl=143.55
2022-01-05T17:30:00.000+01:00,→ LONG ORDER PENDING gesetzt: Entry=144.73 SL=144.14
2022-01-05T17:30:00.000+01:00,──── Order Berechnung ────
2022-01-05T17:30:00.000+01:00,Equity=9947.78 | Risk%=1 | Risk$=99.48 | pointvalue=1 | mintick=0.01
2022-01-05T17:30:00.000+01:00,Entry=144.73 | SL=144.14 | SL-Dist=0.59 | Loss/Kontrakt=0.59 | Qty=168.60648698
2022-01-05T17:30:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=168.60648698 Entry(Stop)=144.73 SL=144.14
2022-01-05T17:30:00.000+01:00,⊘ ORDER STORNIERT: Entry zu weit weg! Entry=144.73 Close=139.39 Abstand=3.83% (Max=1%)
2022-05-09T15:30:00.000+02:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2022-05-10T15:30:00.000+02:00,──── SHORT: Fractal Low gefunden ────
2022-05-10T15:30:00.000+02:00,FL Preis=85.39 | H2_EMA20=90.86 | Abstand=6.02%
2022-05-10T15:30:00.000+02:00,✘ SHORT: Abstandsfilter blockiert! Abstand=6.02% > Max=0.5%
2022-05-10T21:30:00.000+02:00,──── SHORT: Fractal Low gefunden ────
2022-05-10T21:30:00.000+02:00,FL Preis=85.41 | H2_EMA20=90.20 | Abstand=5.31%
2022-05-10T21:30:00.000+02:00,✘ SHORT: Abstandsfilter blockiert! Abstand=5.31% > Max=0.5%
2022-05-11T19:30:00.000+02:00,──── SHORT: Fractal Low gefunden ────
2022-05-11T19:30:00.000+02:00,FL Preis=86.53 | H2_EMA20=90.15 | Abstand=4.02%
2022-05-11T19:30:00.000+02:00,✘ SHORT: Abstandsfilter blockiert! Abstand=4.02% > Max=0.5%
2022-05-12T19:30:00.000+02:00,──── SHORT: Fractal Low gefunden ────
2022-05-12T19:30:00.000+02:00,FL Preis=83.27 | H2_EMA20=88.98 | Abstand=6.42%
2022-05-12T19:30:00.000+02:00,✘ SHORT: Abstandsfilter blockiert! Abstand=6.42% > Max=0.5%
2022-05-16T15:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2022-07-11T15:30:00.000+02:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2022-07-11T19:30:00.000+02:00,──── SHORT: Fractal Low gefunden ────
2022-07-11T19:30:00.000+02:00,FL Preis=75.85 | H2_EMA20=77.84 | Abstand=2.56%
2022-07-11T19:30:00.000+02:00,✘ SHORT: Abstandsfilter blockiert! Abstand=2.56% > Max=0.5%
2022-07-12T19:30:00.000+02:00,──── SHORT: Fractal Low gefunden ────
2022-07-12T19:30:00.000+02:00,FL Preis=74.43 | H2_EMA20=77.34 | Abstand=3.77%
