Datum,Nachricht
2020-02-19T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 57.25 → 57.29 (Methode=ATR)
2020-07-22T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 57.29 → 58.21 (Methode=ATR)
2020-07-22T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 58.21 → 59.17 (Methode=ATR)
2020-07-22T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 59.17 → 59.58 (Methode=ATR)
2020-07-22T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 59.58 → 59.60 (Methode=ATR)
2020-07-23T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 59.60 → 59.72 (Methode=ATR)
2020-07-24T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 59.72 → 64.59 (Methode=ATR)
2020-07-24T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 64.59 → 64.67 (Methode=ATR)
2020-07-24T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 64.67 → 66.00 (Methode=ATR)
2020-07-24T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 66.00 → 66.12 (Methode=ATR)
2020-07-28T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 66.12 → 66.21 (Methode=ATR)
2020-07-29T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 66.21 → 72.73 (Methode=ATR)
2020-07-30T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 72.73 → 74.39 (Methode=ATR)
2020-07-30T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 74.39 → 74.46 (Methode=ATR)
2020-07-30T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 74.46 → 74.79 (Methode=ATR)
2020-08-03T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 74.79 → 74.84 (Methode=ATR)
2020-08-04T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 74.84 → 79.62 (Methode=ATR)
2020-08-04T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 79.62 → 80.75 (Methode=ATR)
2020-08-04T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 80.75 → 81.30 (Methode=ATR)
2020-08-04T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 81.30 → 81.51 (Methode=ATR)
2020-08-05T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 81.51 → 81.64 (Methode=ATR)
2020-08-05T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 81.64 → 81.77 (Methode=ATR)
2020-08-05T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 81.77 → 82.21 (Methode=ATR)
2020-08-06T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 82.21 → 82.84 (Methode=ATR)
2020-08-06T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 82.84 → 83.21 (Methode=ATR)
2020-08-06T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 83.21 → 83.57 (Methode=ATR)
2020-08-06T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 83.57 → 83.81 (Methode=ATR)
2020-08-25T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 83.81 → 83.91 (Methode=ATR)
2020-08-26T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 83.91 → 83.98 (Methode=ATR)
2020-08-31T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 83.98 → 85.88 (Methode=ATR)
2020-08-31T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 85.88 → 88.63 (Methode=ATR)
2020-09-01T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 88.63 → 89.08 (Methode=ATR)
2020-11-30T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 89.08 → 89.27 (Methode=ATR)
2020-11-30T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 89.27 → 89.39 (Methode=ATR)
2020-11-30T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 89.39 → 90.04 (Methode=ATR)
2020-12-01T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 90.04 → 90.66 (Methode=ATR)
2020-12-02T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 90.66 → 91.80 (Methode=ATR)
2020-12-14T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 91.80 → 92.39 (Methode=ATR)
2020-12-15T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 92.39 → 93.07 (Methode=ATR)
2020-12-15T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 93.07 → 93.53 (Methode=ATR)
2020-12-15T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 93.53 → 94.33 (Methode=ATR)
2020-12-15T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 94.33 → 94.33 (Methode=ATR)
2020-12-17T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 94.33 → 94.48 (Methode=ATR)
2020-12-18T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 94.48 → 94.63 (Methode=ATR)
2020-12-18T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 94.63 → 94.77 (Methode=ATR)
2021-01-11T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 94.77 → 94.96 (Methode=ATR)
2021-01-11T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 94.96 → 95.14 (Methode=ATR)
2021-01-12T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 95.14 → 95.20 (Methode=ATR)
2021-07-28T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 95.20 → 95.37 (Methode=ATR)
2021-07-29T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 95.37 → 99.24 (Methode=ATR)
2021-07-29T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 99.24 → 100.88 (Methode=ATR)
2021-07-30T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 100.88 → 100.91 (Methode=ATR)
2021-07-30T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 100.91 → 101.98 (Methode=ATR)
2021-07-30T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 101.98 → 102.20 (Methode=ATR)
2021-07-30T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 102.20 → 102.23 (Methode=ATR)
2021-08-02T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 102.23 → 103.35 (Methode=ATR)
2021-08-02T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 103.35 → 104.91 (Methode=ATR)
2021-08-03T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 104.91 → 106.00 (Methode=ATR)
2021-08-03T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 106.00 → 108.82 (Methode=ATR)
2021-08-04T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 108.82 → 112.47 (Methode=ATR)
2021-08-04T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 112.47 → 114.06 (Methode=ATR)
2021-10-18T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 114.06 → 114.10 (Methode=ATR)
2021-10-19T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 114.10 → 114.30 (Methode=ATR)
2021-10-21T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 114.30 → 115.75 (Methode=ATR)
2021-10-21T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 115.75 → 116.77 (Methode=ATR)
2021-10-21T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 116.77 → 117.07 (Methode=ATR)
2021-10-22T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 117.07 → 117.33 (Methode=ATR)
2021-10-22T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 117.33 → 117.40 (Methode=ATR)
2021-10-22T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 117.40 → 117.43 (Methode=ATR)
2021-10-25T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 117.43 → 118.76 (Methode=ATR)
2021-10-25T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 118.76 → 120.07 (Methode=ATR)
2021-10-26T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 120.07 → 121.98 (Methode=ATR)
2021-11-02T14:30:00.000+01:00,↑ LONG Trail SL angehoben: 121.98 → 122.57 (Methode=ATR)
2021-11-02T16:30:00.000+01:00,↑ LONG Trail SL angehoben: 122.57 → 123.57 (Methode=ATR)
2021-11-02T20:30:00.000+01:00,↑ LONG Trail SL angehoben: 123.57 → 123.92 (Methode=ATR)
2021-11-03T14:30:00.000+01:00,↑ LONG Trail SL angehoben: 123.92 → 125.17 (Methode=ATR)
2021-11-03T16:30:00.000+01:00,↑ LONG Trail SL angehoben: 125.17 → 125.87 (Methode=ATR)
2021-11-03T18:30:00.000+01:00,↑ LONG Trail SL angehoben: 125.87 → 126.43 (Methode=ATR)
2021-11-03T20:30:00.000+01:00,↑ LONG Trail SL angehoben: 126.43 → 127.08 (Methode=ATR)
2021-11-04T14:30:00.000+01:00,↑ LONG Trail SL angehoben: 127.08 → 129.78 (Methode=ATR)
2021-11-04T16:30:00.000+01:00,↑ LONG Trail SL angehoben: 129.78 → 131.83 (Methode=ATR)
2021-11-04T18:30:00.000+01:00,↑ LONG Trail SL angehoben: 131.83 → 132.97 (Methode=ATR)
2021-11-04T20:30:00.000+01:00,↑ LONG Trail SL angehoben: 132.97 → 133.27 (Methode=ATR)
2021-11-05T14:30:00.000+01:00,↑ LONG Trail SL angehoben: 133.27 → 134.45 (Methode=ATR)
2021-11-08T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 134.45 → 143.14 (Methode=ATR)
2021-11-08T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 143.14 → 145.02 (Methode=ATR)
2021-11-16T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 145.02 → 145.64 (Methode=ATR)
2021-11-16T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 145.64 → 146.64 (Methode=ATR)
2021-11-16T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 146.64 → 147.22 (Methode=ATR)
2021-11-17T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 147.22 → 148.70 (Methode=ATR)
2021-11-18T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 148.70 → 150.13 (Methode=ATR)
2021-11-19T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 150.13 → 150.48 (Methode=ATR)
2021-11-22T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 150.48 → 152.06 (Methode=ATR)
2021-11-29T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 152.06 → 153.08 (Methode=ATR)
2021-11-29T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 153.08 → 155.29 (Methode=ATR)
2021-11-29T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 155.29 → 155.70 (Methode=ATR)
2024-01-18T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 155.70 → 157.33 (Methode=ATR)
2024-01-19T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 157.33 → 159.68 (Methode=ATR)
2024-01-19T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 159.68 → 161.95 (Methode=ATR)
2024-01-19T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 161.95 → 165.27 (Methode=ATR)
2024-01-19T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 165.27 → 167.44 (Methode=ATR)
2024-01-24T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 167.44 → 170.91 (Methode=ATR)
2024-01-24T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 170.91 → 172.48 (Methode=ATR)
2024-01-25T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 172.48 → 174.77 (Methode=ATR)
2024-02-29T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 174.77 → 179.95 (Methode=ATR)
2024-02-29T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 179.95 → 182.77 (Methode=ATR)
2024-02-29T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 182.77 → 185.00 (Methode=ATR)
2024-02-29T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 185.00 → 185.83 (Methode=ATR)
2024-03-01T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 185.83 → 192.19 (Methode=ATR)
2024-03-01T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 192.19 → 193.39 (Methode=ATR)
2024-03-01T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 193.39 → 194.26 (Methode=ATR)
2024-03-01T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 194.26 → 195.83 (Methode=ATR)
2024-03-04T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 195.83 → 200.32 (Methode=ATR)
2024-03-04T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 200.32 → 200.85 (Methode=ATR)
2024-03-06T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 200.85 → 204.63 (Methode=ATR)
2025-10-08T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 204.63 → 210.75 (Methode=ATR)
2025-10-08T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 210.75 → 215.76 (Methode=ATR)
2025-10-08T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 215.76 → 219.70 (Methode=ATR)
2025-10-08T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 219.70 → 222.51 (Methode=ATR)
2025-10-15T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 222.51 → 224.25 (Methode=ATR)
2025-10-15T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 224.25 → 224.59 (Methode=ATR)
2025-10-15T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 224.59 → 225.76 (Methode=ATR)
2025-10-16T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 225.76 → 226.33 (Methode=ATR)
2025-10-20T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 226.33 → 229.11 (Methode=ATR)
2025-10-20T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 229.11 → 230.08 (Methode=ATR)
2025-10-24T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 230.08 → 239.12 (Methode=ATR)
2025-10-24T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 239.12 → 240.69 (Methode=ATR)
2025-10-24T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 240.69 → 241.44 (Methode=ATR)
2025-10-24T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 241.44 → 243.19 (Methode=ATR)
2025-10-27T14:30:00.000+01:00,↑ LONG Trail SL angehoben: 243.19 → 244.15 (Methode=ATR)
2025-10-27T16:30:00.000+01:00,↑ LONG Trail SL angehoben: 244.15 → 245.61 (Methode=ATR)
2025-10-27T18:30:00.000+01:00,↑ LONG Trail SL angehoben: 245.61 → 247.12 (Methode=ATR)
2025-10-27T20:30:00.000+01:00,↑ LONG Trail SL angehoben: 247.12 → 250.12 (Methode=ATR)
2025-10-28T14:30:00.000+01:00,↑ LONG Trail SL angehoben: 250.12 → 250.31 (Methode=ATR)
2025-10-28T16:30:00.000+01:00,↑ LONG Trail SL angehoben: 250.31 → 251.57 (Methode=ATR)
2025-10-29T14:30:00.000+01:00,↑ LONG Trail SL angehoben: 251.57 → 251.59 (Methode=ATR)
2025-10-29T18:30:00.000+01:00,↑ LONG Trail SL angehoben: 251.59 → 254.05 (Methode=ATR)
2025-10-29T20:30:00.000+01:00,↑ LONG Trail SL angehoben: 254.05 → 254.84 (Methode=ATR)
