time,open,high,low,close
1771259700,24644.7,24644.7,24632.4,24633.6
1771259760,24633.7,24634.8,24618.7,24619.4
1771259820,24618.6,24622.9,24612.7,24615
1771259880,24614.4,24618.9,24603.7,24610.5
1771259940,24609.3,24609.6,24599.2,24601.8
1771260000,24601.5,24610.8,24599.1,24607.1
1771260060,24607,24621.3,24605.9,24618.8
1771260120,24619.1,24625.6,24614.4,24624.7
1771260180,24624.4,24629.4,24615.1,24621.7
1771260240,24621.1,24632.2,24619.7,24629.7
1771260300,24629.8,24636.4,24627,24628.1
1771260360,24628.7,24643.6,24625,24643.5
1771260420,24643.3,24644.3,24638.8,24644.1
1771260480,24643.6,24647.9,24636.4,24646.7
1771260540,24646.3,24656.9,24646.2,24651.5
1771260600,24651.6,24658.9,24651.6,24656.4
1771260660,24656.7,24659.4,24651.7,24658.3
1771260720,24658.5,24659,24653.3,24655.9
1771260780,24656,24661,24653.2,24656.4
1771260840,24656.5,24660.2,24647.5,24650.9
1771260900,24650.8,24654.3,24643.3,24654.3
1771260960,24654.5,24655.2,24647.6,24649
1771261020,24648.8,24655.3,24648.8,24651.1
1771261080,24651,24653.7,24647.4,24651.1
1771261140,24651.2,24657.5,24649.8,24656.1
1771261200,24654.7,24657.5,24651.1,24653.4
1771261260,24653.5,24667,24653.5,24665.2
1771261320,24665.3,24667.9,24660,24665.1
1771261380,24665.3,24666.1,24656.5,24658.3
1771261440,24659.6,24666.5,24652.5,24663.5
1771261500,24663.6,24669.6,24653,24657.8
1771261560,24657.9,24661.5,24649.9,24654
1771261620,24654.1,24654.9,24641.6,24648.6
1771261680,24648.8,24658.2,24643.6,24653.7
1771261740,24653.3,24657.4,24647.8,24648.1
1771261800,24648.2,24658.6,24648,24657.4
1771261860,24657,24657,24651.4,24654.7
1771261920,24654.8,24655.1,24649.5,24652.8
1771261980,24652.9,24652.9,24646,24649.6
1771262040,24649.5,24655,24646.5,24653.4
1771262100,24653.1,24655.4,24646.5,24651.4
1771262160,24651.3,24651.8,24646,24648.9
1771262220,24649.5,24650.5,24645.9,24647.5
1771262280,24647.8,24651.6,24646,24646.2
1771262340,24646,24653,24645.5,24651
1771262400,24651.3,24653.1,24646.8,24648.9
1771262460,24649.1,24651.7,24647.4,24649
1771262520,24649.4,24659.8,24649.2,24655.3
1771262580,24654.8,24654.8,24647.2,24649.2
1771262640,24649.4,24654.3,24649.2,24651.3
1771262700,24651.2,24653,24649.7,24652.1
1771262760,24651.8,24652.6,24648.1,24651.8
1771262820,24652.6,24668.5,24652.1,24666.2
1771262880,24666,24673.2,24663.6,24671
1771262940,24670.9,24674.2,24668.7,24671.1
1771263000,24671.4,24678.5,24671.4,24676.3
1771263060,24675.7,24687.8,24675.7,24681.5
1771263120,24681.3,24685.8,24680.2,24685.7
1771263180,24685.6,24693.3,24685,24691
1771263240,24690.9,24691.8,24679.7,24682.7
1771263300,24682.9,24688.7,24676,24676.5
1771263360,24677.3,24681.5,24676.5,24678.5
1771263420,24678.3,24680.3,24674.1,24678.1
1771263480,24678,24681,24674.8,24679.3
1771263540,24679.1,24687.3,24679.1,24685.8
1771263600,24685.7,24686.7,24682,24683.2
1771263660,24683,24683.3,24679,24682.6
1771263720,24682.3,24686.4,24679.4,24679.4
1771263780,24679.3,24684.1,24678.1,24682.5
1771263840,24682.6,24686.3,24679.9,24686.2
1771263900,24687.5,24691.7,24676.7,24677.2
1771263960,24676.5,24682.6,24673.8,24678.8
1771264020,24678.5,24680.3,24675.9,24675.9
1771264080,24676,24677.5,24673.7,24674.4
1771264140,24674.2,24689.1,24673.7,24686.4
1771264200,24687.4,24697.4,24686.1,24695.5
1771264260,24695.7,24698.6,24688.3,24689.7
1771264320,24689.6,24690.1,24676.8,24678.5
1771264380,24678.6,24683.1,24675.9,24681.1
1771264440,24681.2,24682.2,24674.6,24678.7
1771264500,24679.2,24682.9,24674.1,24678.2
1771264560,24678.4,24682.9,24677.8,24682.4
1771264620,24682.2,24683.1,24665.5,24668.5
1771264680,24668.6,24671.4,24663.1,24663.6
1771264740,24663.9,24675.8,24662.8,24672.8
1771264800,24674,24674.1,24672.2,24673.9
1771264860,24674.2,24674.2,24674.1,24674.1
1771264920,24674.2,24674.2,24670.2,24670.7
1771264980,24674.5,24675.1,24674.5,24675.1
1771265040,24675.2,24675.3,24673.5,24675.1
1771265100,24673.2,24673.2,24672.9,24672.9
1771265160,24674.8,24675,24674.8,24675
1771265220,24674.9,24675.2,24674.9,24675.2
1771265280,24675.1,24675.1,24675.1,24675.1
1771265340,24675.2,24675.2,24675.1,24675.1
1771265400,24675,24675.1,24675,24675.1
1771265460,24675,24675,24674.6,24674.6
1771265520,24674.4,24674.4,24674.2,24674.2
1771265640,24674.1,24674.1,24674.1,24674.1
1771265760,24674,24674,24674,24674
1771265820,24674.1,24674.1,24674,24674.1
1771265880,24673.8,24673.8,24673.3,24673.3
1771265940,24673.4,24673.4,24673.3,24673.3
1771266060,24673.7,24673.8,24673.7,24673.8
1771266120,24673.7,24673.8,24673.7,24673.8
1771266180,24673.7,24673.8,24673.7,24673.8
1771266240,24673.6,24673.6,24673.6,24673.6
1771266420,24673.7,24673.7,24673.7,24673.7
1771266540,24673.8,24673.8,24673.8,24673.8
1771266660,24673.9,24673.9,24673.1,24673.1
1771266780,24673,24673,24673,24673
1771266840,24673.2,24673.2,24673.2,24673.2
1771267080,24673,24673,24673,24673
1771267320,24672.9,24672.9,24672.9,24672.9
1771267380,24669.1,24672.6,24669.1,24672.6
1771267500,24672.8,24672.8,24672.7,24672.7
1771267560,24672.9,24672.9,24672.9,24672.9
1771267740,24672.8,24672.8,24672.8,24672.8
1771267800,24672.9,24672.9,24672.9,24672.9
1771267860,24672.8,24672.8,24672.8,24672.8
1771267920,24669,24669.4,24669,24669.4
1771267980,24669.3,24669.3,24669.3,24669.3
1771268160,24669.6,24669.6,24669.5,24669.6
1771268220,24669.5,24669.5,24669.5,24669.5
1771268340,24669.2,24669.2,24665.1,24665.1
1771268400,24665,24669.3,24665,24669.3
1771268580,24667.4,24667.4,24665.2,24665.3
1771268640,24665.6,24665.6,24665.6,24665.6
1771268700,24665.5,24665.6,24665.5,24665.6
1771268760,24665.3,24665.3,24665.3,24665.3
1771268820,24665.5,24665.8,24665.5,24665.8
1771268880,24666,24666,24666,24666
1771269060,24666.1,24666.1,24666.1,24666.1
1771269300,24664.2,24664.2,24661.9,24662
1771269420,24661.9,24662,24661.9,24662
1771269540,24661.9,24661.9,24661.9,24661.9
1771269660,24662.1,24662.3,24662.1,24662.2
1771269960,24664.1,24664.1,24664.1,24664.1
1771270020,24664.4,24664.4,24664.4,24664.4
1771270080,24666.3,24666.3,24662.7,24662.7
1771270260,24664.3,24664.3,24664.3,24664.3
1771270320,24664.5,24664.5,24662.6,24662.6
1771270380,24664.3,24664.3,24664.3,24664.3
1771270440,24666.3,24666.3,24666.3,24666.3
1771270500,24666.9,24666.9,24663.2,24663.2
1771270560,24662.8,24662.9,24662.8,24662.9
1771270620,24662.8,24662.8,24662.8,24662.8
1771270680,24664.7,24664.7,24663,24663
1771270740,24662.9,24663,24662.9,24663
1771270800,24664.8,24666.9,24664.8,24665.2
1771270860,24665.1,24665.1,24663.2,24663.2
1771270920,24664.9,24665.1,24664.9,24665.1
1771271040,24663.2,24663.2,24663.2,24663.2
1771271220,24663.1,24663.1,24663,24663
1771271280,24663.1,24663.1,24663.1,24663.1
1771271460,24663.2,24663.2,24663.2,24663.2
1771271520,24663.3,24663.3,24663.3,24663.3
1771271580,24663.4,24663.4,24663.4,24663.4
1771271640,24663.5,24663.5,24663.5,24663.5
1771271820,24663.4,24663.4,24663.4,24663.4
1771271880,24663.3,24663.3,24663.3,24663.3
1771271940,24663.4,24663.4,24663.4,24663.4
1771272000,24663.5,24663.5,24663.5,24663.5
1771272060,24665.4,24665.4,24663.7,24663.7
1771272120,24663.6,24663.6,24663.5,24663.6
1771272180,24665.4,24665.4,24665.4,24665.4
1771272240,24663.7,24665.5,24663.7,24665.5
1771272300,24665.7,24665.7,24663.8,24663.8
1771272360,24665.5,24665.5,24665.5,24665.5
1771272480,24665.7,24665.7,24663.8,24663.8
1771272540,24665.5,24665.5,24663.8,24665.5
1771272660,24663.8,24663.8,24663.8,24663.8
1771272900,24665.6,24667.6,24665.6,24665.9
1771273080,24667.6,24667.6,24667.6,24667.6
1771273140,24667.8,24667.8,24667.7,24667.7
1771273200,24667.6,24667.6,24667.6,24667.6
1771273260,24667.7,24667.7,24667.7,24667.7
1771273800,24667.8,24667.8,24667.8,24667.8
1771273980,24664.1,24664.1,24664.1,24664.1
1771274640,24664.1,24664.1,24664.1,24664.1
1771274700,24664.2,24664.2,24664.2,24664.2
1771274760,24664.1,24664.1,24660,24660
1771274820,24659.9,24660,24659.9,24660
1771274880,24659.9,24659.9,24659.9,24659.9
1771275000,24659.8,24665.8,24659.8,24665.8
1771275060,24667.8,24667.8,24664.2,24664.2
1771275120,24664,24664,24664,24664
1771275180,24664.1,24664.1,24664.1,24664.1
1771275300,24662.3,24662.3,24660.2,24662
1771275360,24664,24664,24664,24664
1771275420,24663.8,24667.6,24663.8,24667.6
1771275480,24667.8,24667.8,24664.1,24664.1
1771275540,24665.7,24667.7,24665.7,24666
1771282800,24694.3,24695.8,24675.5,24689.2
1771282860,24688.8,24690.6,24680.6,24686.3
1771282920,24686.4,24687,24667.3,24667.9
1771282980,24667.4,24680.8,24667.4,24672.7
1771283040,24670.7,24679.7,24669.1,24675.4
1771283100,24675.7,24690.3,24674.8,24688.4
1771283160,24687.8,24690.5,24682.1,24686.3
1771283220,24686.1,24694.7,24683.6,24693.6
1771283280,24693.8,24699.6,24688.5,24696.8
1771283340,24697.5,24700.4,24689.5,24694.2
1771283400,24694,24699.5,24693.3,24699.1
1771283460,24699.2,24702.1,24695.5,24701
1771283520,24700.7,24710,24700.5,24706.1
1771283580,24706.2,24706.2,24702.8,24703.2
1771283640,24704.2,24704.7,24700.3,24701.2
1771283700,24701.5,24710.4,24701.3,24704.7
1771283760,24704.8,24706.3,24695.8,24700.9
1771283820,24700.5,24700.9,24694.5,24695.8
1771283880,24695.6,24700.7,24695.6,24698.6
1771283940,24698.5,24704,24697.3,24702.6
1771284000,24702.7,24707.7,24695,24698.7
1771284060,24698.1,24700.3,24695.1,24696.8
1771284120,24697.3,24699.6,24695.8,24696.3
1771284180,24697,24700.4,24696.8,24698.2
1771284240,24697.9,24699.5,24696,24698.6
1771284300,24698.7,24701.5,24695.7,24701
1771284360,24701.5,24703.5,24697.9,24700.8
1771284420,24700.7,24700.8,24697.7,24699.2
1771284480,24700.2,24707,24698.9,24703.3
1771284540,24703.6,24705,24702.2,24704.2
1771284600,24704.7,24715.3,24704.7,24711.2
1771284660,24711.3,24720,24710.5,24719.3
1771284720,24719.2,24725.3,24713.1,24714.8
1771284780,24715.1,24732.2,24713.8,24727.3
1771284840,24727.7,24733.5,24727.4,24729.3
1771284900,24729.4,24744,24729.4,24737.9
1771284960,24737.7,24740.9,24733.3,24740.9
1771285020,24741.3,24741.3,24734.9,24736.6
1771285080,24737,24743.2,24735.9,24742.4
1771285140,24741.4,24744.9,24737.7,24738.8
1771285200,24739,24741.1,24738.8,24739.1
1771285260,24739.2,24743.3,24739.2,24740.3
1771285320,24740.7,24742.3,24739.6,24741.4
1771285380,24740.7,24740.8,24736.9,24738
1771285440,24737.6,24738.8,24735.9,24737.4
1771285500,24737.3,24739.7,24731.8,24732.1
1771285560,24732.2,24734.7,24729.9,24734.1
1771285620,24734.2,24739,24732.5,24735.5
1771285680,24735.7,24747.2,24732.8,24746.7
1771285740,24746.5,24756.9,24745.5,24756.5
1771285800,24755.4,24759.2,24748.5,24750.2
1771285860,24750,24769.6,24750,24756.5
1771285920,24756.6,24757.3,24747.8,24754.8
1771285980,24754.9,24760,24750.3,24753.9
1771286040,24753.8,24756.2,24752.8,24754.6
1771286100,24754.5,24754.5,24746.6,24748.4
1771286160,24748.6,24749.3,24743.3,24745.1
1771286220,24744.7,24745.1,24740.9,24742.9
1771286280,24742.7,24742.9,24738.6,24742.8
1771286340,24741.9,24747.3,24737.3,24746.2
1771286400,24746.9,24751.9,24742,24744.9
1771286460,24744.8,24747.7,24737.5,24738.1
1771286520,24738.2,24751.3,24733.2,24745.9
1771286580,24745.8,24751.6,24745.1,24747.7
1771286640,24748,24755.4,24747.9,24748.8
1771286700,24748.9,24749.3,24730.3,24731.4
1771286760,24731.9,24733.9,24715.4,24717.2
1771286820,24717.6,24726.7,24712.8,24719.5
1771286880,24719.7,24740,24719.6,24738.7
1771286940,24739.9,24746.6,24734.9,24736.5
1771287000,24736.6,24742.5,24729.1,24736
1771287060,24735.7,24743.5,24732.7,24740
1771287120,24739.9,24743.3,24739.2,24742.3
1771287180,24742.2,24744.2,24739.4,24741.3
1771287240,24741.8,24744.3,24731.8,24733.3
1771287300,24733.9,24759.6,24733.3,24753
1771287360,24753.2,24754.3,24744.4,24748.1
1771287420,24748,24748.3,24737,24739
1771287480,24738.9,24739.6,24725.7,24726.2
1771287540,24726.4,24737.2,24725,24733.8
1771287600,24732.3,24738.3,24730.3,24731.1
1771287660,24731.4,24736.9,24727.1,24735.3
1771287720,24735.8,24746.4,24731.7,24743.3
1771287780,24743.1,24754,24740.8,24753
1771287840,24753.2,24763.1,24749,24751.1
1771287900,24751,24759.7,24747.9,24758.6
1771287960,24759.1,24759.1,24750,24750.2
1771288020,24749.9,24755.5,24747.2,24755.4
1771288080,24755.5,24759.1,24747.3,24751.1
1771288140,24751.3,24758.8,24748.8,24755.1
1771288200,24755.3,24757.3,24752.2,24757.1
1771288260,24757,24759.9,24748.7,24748.9
1771288320,24748.8,24761.7,24747.5,24756.2
1771288380,24756.5,24756.6,24748.2,24748.2
1771288440,24748.3,24755.9,24746.8,24753.5
1771288500,24753.4,24753.5,24746.1,24749.6
1771288560,24750.5,24753.2,24747.2,24748.5
1771288620,24748.3,24752.7,24743.4,24749.1
1771288680,24749.3,24752.9,24743.7,24749.7
1771288740,24749.6,24754.1,24744,24752.9
1771288800,24752.7,24753.1,24749.7,24749.9
1771288860,24750.3,24751.2,24732.5,24732.6
1771288920,24732.7,24736.6,24726.6,24726.6
1771288980,24727.7,24739.4,24722.2,24736.7
1771289040,24736.8,24736.8,24731.4,24736.1
1771289100,24736.3,24739,24732.6,24737.1
1771289160,24736.6,24738.3,24728.8,24730.5
1771289220,24732.5,24737.6,24726.8,24727.4
1771289280,24727.9,24731.8,24726.6,24731.3
1771289340,24731.2,24733.1,24728.7,24732.3
1771289400,24732.5,24738.9,24729.5,24736.7
1771289460,24736.8,24737.3,24727.3,24727.8
1771289520,24728,24730.8,24722,24722
1771289580,24722.2,24723.1,24716.3,24721
1771289640,24721.1,24726.2,24719.2,24723.3
1771289700,24723.5,24723.7,24716.6,24718.9
1771289760,24718.8,24721.1,24712.2,24719.5
1771289820,24720,24720.1,24707,24718.7
1771289880,24718.6,24727.6,24718.3,24723
1771289940,24721.5,24723.5,24715.4,24719.6
1771290000,24719.9,24736.6,24719.9,24731.4
1771290060,24732.2,24736.5,24727,24731.8
1771290120,24731.3,24739.1,24730.4,24732.1
1771290180,24732.4,24733.6,24717.5,24727.2
1771290240,24726,24728.9,24720.6,24724.5
1771290300,24724.3,24737,24724.3,24737
1771290360,24737.2,24741.4,24732,24738.7
1771290420,24738.6,24746.3,24738.4,24739.9
1771290480,24740,24747.1,24740,24742.4
1771290540,24742.2,24743.8,24736.2,24742
1771290600,24742.2,24753.9,24742.2,24749.2
1771290660,24749.1,24753.1,24747.1,24751
1771290720,24751.3,24753.8,24749,24751.5
1771290780,24751.2,24752.4,24745,24747
1771290840,24746.9,24750.1,24746.1,24748.6
1771290900,24749.5,24752,24748.1,24750
1771290960,24749.9,24752.4,24739,24742.1
1771291020,24742,24747.5,24741.9,24746.5
1771291080,24746.7,24749.2,24745.8,24746.6
1771291140,24746.5,24748.3,24744.1,24747
1771291200,24745.1,24747.4,24740.7,24741
1771291260,24740.9,24744.3,24736.9,24743.4
1771291320,24743.2,24751.4,24743.2,24749.5
1771291380,24749.4,24750.2,24745.2,24747.6
1771291440,24747.7,24748.4,24736.5,24737.2
1771291500,24737.1,24739.6,24731.2,24732
1771291560,24731.9,24733.6,24725.6,24727.3
1771291620,24727.4,24727.9,24715.7,24715.7
1771291680,24715.6,24715.8,24707.6,24712.6
1771291740,24713.9,24719.2,24712.4,24712.6
1771291800,24712.5,24719,24709.2,24719
1771291860,24719.1,24721.9,24710.1,24711.5
1771291920,24710.7,24715.2,24708.7,24712.5
1771291980,24712.7,24715.7,24702.2,24704.2
1771292040,24705.2,24715.1,24705.2,24713.6
1771292100,24713.7,24727.9,24710.9,24724.6
1771292160,24725.5,24727.9,24720.5,24722.5
1771292220,24722.2,24723.6,24716.7,24719.6
1771292280,24719.1,24725.5,24718.4,24720.4
1771292340,24720.5,24720.8,24711.5,24712.1
1771292400,24711.8,24716.6,24710.3,24713.4
1771292460,24713.6,24716.5,24711.8,24714.9
1771292520,24714.8,24715.1,24706,24706.4
1771292580,24706,24706,24693.9,24702.3
1771292640,24702.5,24707.1,24700.8,24706
1771292700,24706.2,24710.7,24706.1,24708.5
1771292760,24708.7,24708.7,24702.1,24708.4
1771292820,24708.1,24711.3,24704.6,24706
1771292880,24706.2,24707,24699.3,24701
1771292940,24700.9,24701,24686.8,24688.4
1771293000,24688.5,24692.1,24685.9,24685.9
1771293060,24685.7,24685.7,24654.4,24663.1
1771293120,24663.6,24663.7,24639.7,24643.5
1771293180,24643.7,24646.5,24617,24620
1771293240,24618,24626.4,24611.6,24621.3
1771293300,24619.6,24626.3,24614.1,24617.3
1771293360,24617.2,24620.4,24586.6,24601.6
1771293420,24601.4,24602.2,24581.1,24595.9
1771293480,24596.1,24607.2,24587.7,24592.2
1771293540,24592.1,24606.8,24589,24597.5
1771293600,24594.3,24611.4,24591,24601.5
1771293660,24600.3,24610.6,24598.3,24608.7
1771293720,24609.2,24609.2,24573.9,24581.1
1771293780,24580.8,24583.5,24564.3,24578.6
1771293840,24579.1,24583.7,24568.4,24571
1771293900,24570.9,24581.2,24563.7,24564.7
1771293960,24565,24583,24565,24571.5
1771294020,24571.6,24575.2,24556.5,24558.4
1771294080,24559.9,24572,24547.8,24569.1
1771294140,24568.9,24581.9,24564.6,24581.9
1771294200,24581.5,24594.2,24579.2,24585.4
1771294260,24585.3,24592.6,24580.7,24584.4
1771294320,24584.3,24600,24581.4,24600
1771294380,24599.4,24603.3,24595,24599.6
1771294440,24599.4,24604.1,24594.4,24601
1771294500,24600.3,24604.9,24596.3,24602.5
1771294560,24602.1,24603.1,24584.3,24593.5
1771294620,24594.1,24600.6,24582.4,24584.1
1771294680,24583.8,24601.3,24583.8,24599.5
1771294740,24600.2,24602.3,24590.3,24590.5
1771294800,24590.4,24595.8,24584.6,24586.8
1771294860,24586.7,24597.4,24586.2,24592.2
1771294920,24593.7,24601.5,24592.6,24596.3
1771294980,24596.4,24602.5,24592.6,24600.1
1771295040,24599.3,24612.5,24594.5,24612.3
1771295100,24613.3,24614.5,24600.8,24604.6
1771295160,24604.5,24613.9,24601.6,24605.3
1771295220,24605.1,24613.1,24601.6,24611.4
1771295280,24611.2,24613.6,24605.2,24609.1
1771295340,24609.4,24610.9,24603.4,24604.2
1771295400,24604.4,24612.6,24596.5,24599.7
1771295460,24599.8,24607.5,24596.2,24605.7
1771295520,24604.2,24607.4,24599.9,24605.5
1771295580,24606.1,24610.8,24606.1,24609.2
