symbol,entry_time,exit_time,entry_price,exit_price,pnl,rr,exit_reason,initial_risk
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,226.37372332981653,228.67887019602634,558.0981508238723,0.5167559197071461,stop_loss,1090.8247756950655
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,231.16257994515553,226.75929477236608,-1102.172796354792,-1.0052774809474634,stop_loss,1090.769419291428
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,226.4005196162633,226.42024585916252,-0.7715661983161297,0.004656117077034761,breakeven,1121.0853409127585
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,232.5291466304234,226.96541596307492,-1130.314775835067,-1.0041969150858447,stop_loss,1121.0177157626904
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,231.8384773254394,224.22158162467954,-1116.2987694436129,-1.003053032322172,stop_loss,1109.6345712520963
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,229.60546406337193,221.84967728405542,-1116.1459417279343,-1.0029692308755893,stop_loss,1109.6675198427117
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,235.89449130467005,230.65702322394773,-1097.0054792388537,-1.0045243571623506,stop_loss,1087.2762466382624
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,234.43262765066967,246.7280826161412,2597.7170740582533,2.4185118363671854,stop_loss,1076.2569995851345
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,236.44668164934433,246.72788121074132,3377.4993077391855,3.1458845297001745,stop_loss,1076.2073703413125
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,240.32778244018553,246.72749310066223,1696.2329940230406,1.5823353631179569,stop_loss,1076.1295078717612
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,246.52776412963868,246.54354538948058,-2.361384745080769,0.003902964260708855,breakeven,1076.065562853765
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,249.49403844560896,249.5139210806438,-1.216536770972514,0.004434916531081755,breakeven,1075.9999547518196
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,251.161304637364,251.17210132580894,-4.596207449441503,0.003006360618026599,breakeven,1152.630954366966
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,252.32808396475653,248.23727269566672,-1166.7408647245309,-1.006206449743975,stop_loss,1152.5503435146127
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,257.1762361254011,257.20037609913965,-0.3615222416789585,0.004841784406210712,breakeven,1140.753274967319
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,239.1904268537249,239.24380532690864,4.346583798868398,0.006905587143851005,breakeven,1140.6908172315862
