symbol,direction,entry_time,exit_time,entry_price,exit_price,sl_price,lot_size,initial_lot_size,pnl,rr,exit_reason,initial_risk,tp1_taken,tp2_taken,tp1_pnl,tp2_pnl,mom_score,risk_pct_used
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,228.12087402343747,228.13458781494137,228.1573999023437,337.3467701499289,337.3467701499289,-3.069743365534233,0.003754541140297297,breakeven,1232.1887275910951,False,False,0.0,0.0,65,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,242.3581094469343,252.42875797164373,252.45299378258844,157.7353147250778,262.89219120846303,2994.259506437241,2.1487992249357006,stop_loss,1232.0810743173843,True,False,1409.7442848649882,0.0,70,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,253.83488050188336,253.87842458254133,253.9038080705915,180.78612469096007,180.78612469096007,3.2823959430919416,0.006317367850640485,breakeven,1246.1148031115847,False,False,0.0,0.0,70,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,256.23014335632325,256.2382840708809,256.26390708521654,373.75815137336554,373.75815137336554,-6.5344563126089374,0.0024110827875084995,breakeven,1261.9468894623808,False,False,0.0,0.0,65,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,257.88964135306225,255.14631407029287,255.17210303442818,464.31204599490826,464.31204599490826,-1285.6066542077028,-1.0094898253903055,stop_loss,1261.7857767945477,False,False,0.0,0.0,70,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,250.93183512006485,245.997000943598,246.02209412711002,254.35353326731874,254.35353326731874,-1261.4495295089757,-1.0051108976111,stop_loss,1248.8099689854532,False,False,0.0,0.0,75,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,250.90644536699568,259.8428706940515,259.8679613385882,225.30112641730722,225.30112641730722,2007.5324031839407,1.6287801506519253,stop_loss,1236.1316482914915,False,False,0.0,0.0,70,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,259.6148763929095,259.6548378113284,259.68079929896766,187.50312944273395,187.50312944273395,2.6242815440568625,0.006061841142687592,breakeven,1236.075118786725,False,False,0.0,0.0,80,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,261.0201954432896,267.8715856199646,267.89768763950894,326.1634081215385,326.1634081215385,2225.9357794642783,1.779016754569832,stop_loss,1256.1280070322314,False,False,0.0,0.0,65,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,263.3555025373186,267.8713520892552,267.89768763950894,277.2583565605797,277.2583565605797,1244.6300681597747,0.9968266636112257,stop_loss,1256.0428717956972,False,False,0.0,0.0,65,1.0
